No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,Tahun,KdProv,Provinsi
90.0, 0312,KABUPATEN MAGELANG,39,4432,83.33,81.7,81.61,83.27,"82,48",2015,3,JAWA TENGAH
91.0, 0313,KABUPATEN PURWOREJO,33,4237,71.06,48.67,45.56,85.16,"62,61",2015,3,JAWA TENGAH
92.0, 0313,KABUPATEN PURWOREJO,33,4237,83.14,81.44,81.41,84.13,"82,53",2015,3,JAWA TENGAH
93.0, 0314,KABUPATEN TEMANGGUNG,16,1849,74.43,55.86,58.87,84.02,"68,30",2015,3,JAWA TENGAH
94.0, 0314,KABUPATEN TEMANGGUNG,16,1849,78.23,74.67,76.43,82.74,"78,02",2015,3,JAWA TENGAH
95.0, 0315,KABUPATEN WONOSOBO,18,1779,72.55,52.69,48.07,85.15,"64,62",2015,3,JAWA TENGAH
96.0, 0315,KABUPATEN WONOSOBO,18,1779,84.0,82.87,82.82,83.73,"83,36",2015,3,JAWA TENGAH
97.0, 0316,KABUPATEN BOYOLALI,31,3424,69.28,51.2,46.13,86.96,"63,39",2015,3,JAWA TENGAH
98.0, 0316,KABUPATEN BOYOLALI,31,3424,84.72,83.55,84.31,84.61,"84,30",2015,3,JAWA TENGAH
99.0, 0317,KABUPATEN KARANGANYAR,27,2735,68.4,49.66,40.87,84.33,"60,82",2015,3,JAWA TENGAH
100.0, 0317,KABUPATEN KARANGANYAR,27,2735,82.73,81.21,80.7,82.42,"81,77",2015,3,JAWA TENGAH
101.0, 0318,KABUPATEN KLATEN,42,5197,67.69,49.62,39.3,85.41,"60,51",2015,3,JAWA TENGAH
102.0, 0318,KABUPATEN KLATEN,42,5197,83.1,82.02,81.66,84.05,"82,71",2015,3,JAWA TENGAH
103.0, 0319,KABUPATEN SRAGEN,35,4714,67.2,51.44,45.72,85.81,"62,54",2015,3,JAWA TENGAH
104.0, 0319,KABUPATEN SRAGEN,35,4714,82.35,81.54,81.6,83.15,"82,16",2015,3,JAWA TENGAH
105.0, 0320,KABUPATEN SUKOHARJO,22,4872,68.55,52.5,41.94,86.47,"62,37",2015,3,JAWA TENGAH
106.0, 0320,KABUPATEN SUKOHARJO,22,4872,83.72,82.33,82.19,84.49,"83,18",2015,3,JAWA TENGAH
107.0, 0321,KABUPATEN WONOGIRI,35,4854,71.49,54.04,44.77,85.45,"63,94",2015,3,JAWA TENGAH
108.0, 0321,KABUPATEN WONOGIRI,35,4854,83.29,82.39,82.48,84.49,"83,16",2015,3,JAWA TENGAH
109.0, 0322,KABUPATEN BLORA,43,4207,66.58,48.4,42.49,85.26,"60,68",2015,3,JAWA TENGAH
110.0, 0322,KABUPATEN BLORA,43,4207,83.44,82.18,81.73,84.14,"82,87",2015,3,JAWA TENGAH
111.0, 0323,KABUPATEN JEPARA,28,2521,70.65,55.0,52.37,85.68,"65,93",2015,3,JAWA TENGAH
112.0, 0323,KABUPATEN JEPARA,28,2521,82.45,80.25,80.08,82.1,"81,22",2015,3,JAWA TENGAH
113.0, 0324,KABUPATEN KUDUS,23,3214,70.62,59.92,58.12,86.47,"68,78",2015,3,JAWA TENGAH
114.0, 0324,KABUPATEN KUDUS,23,3214,85.18,83.57,84.12,85.51,"84,60",2015,3,JAWA TENGAH
115.0, 0325,KABUPATEN PATI,34,3940,69.42,57.93,52.55,86.44,"66,59",2015,3,JAWA TENGAH
116.0, 0325,KABUPATEN PATI,34,3940,85.17,83.96,84.14,86.11,"84,85",2015,3,JAWA TENGAH
117.0, 0326,KABUPATEN REMBANG,16,1734,68.57,48.58,42.95,81.69,"60,45",2015,3,JAWA TENGAH
118.0, 0326,KABUPATEN REMBANG,16,1734,81.57,79.28,79.41,80.75,"80,25",2015,3,JAWA TENGAH
119.0, 0327,KABUPATEN DEMAK,48,2978,68.71,62.63,64.45,86.92,"70,68",2015,3,JAWA TENGAH
120.0, 0327,KABUPATEN DEMAK,48,2978,83.46,82.14,81.92,83.74,"82,82",2015,3,JAWA TENGAH
121.0, 0328,KABUPATEN GROBOGAN,33,3786,67.41,62.57,56.95,85.18,"68,03",2015,3,JAWA TENGAH
122.0, 0328,KABUPATEN GROBOGAN,33,3786,83.84,82.76,82.66,85.3,"83,64",2015,3,JAWA TENGAH
123.0, 0329,KABUPATEN KENDAL,33,4183,67.21,49.23,43.67,83.64,"60,94",2015,3,JAWA TENGAH
124.0, 0329,KABUPATEN KENDAL,33,4183,81.08,79.58,78.6,80.23,"79,87",2015,3,JAWA TENGAH
125.0, 0330,KABUPATEN SEMARANG,29,2538,72.67,52.62,52.45,83.95,"65,42",2015,3,JAWA TENGAH
126.0, 0330,KABUPATEN SEMARANG,29,2538,81.3,79.16,79.47,83.59,"80,88",2015,3,JAWA TENGAH
127.0, 0331,KABUPATEN BATANG,20,2071,71.24,57.34,53.4,86.59,"67,14",2015,3,JAWA TENGAH
128.0, 0331,KABUPATEN BATANG,20,2071,86.04,84.33,83.79,85.31,"84,87",2015,3,JAWA TENGAH
129.0, 0332,KABUPATEN BREBES,62,7796,69.71,57.35,53.93,85.5,"66,62",2015,3,JAWA TENGAH
130.0, 0332,KABUPATEN BREBES,62,7796,83.79,82.32,82.09,84.47,"83,17",2015,3,JAWA TENGAH
131.0, 0333,KABUPATEN PEKALONGAN,22,3050,72.9,52.11,53.59,83.37,"65,49",2015,3,JAWA TENGAH
132.0, 0333,KABUPATEN PEKALONGAN,22,3050,81.74,79.4,80.13,82.16,"80,86",2015,3,JAWA TENGAH
133.0, 0334,KABUPATEN PEMALANG,32,5406,68.23,53.53,42.9,86.77,"62,86",2015,3,JAWA TENGAH
134.0, 0334,KABUPATEN PEMALANG,32,5406,84.4,82.81,82.6,84.61,"83,61",2015,3,JAWA TENGAH
135.0, 0335,KABUPATEN TEGAL,53,6491,74.09,62.65,66.14,85.51,"72,10",2015,3,JAWA TENGAH
136.0, 0335,KABUPATEN TEGAL,53,6491,83.0,82.17,81.8,83.13,"82,53",2015,3,JAWA TENGAH
34.0, 0301,KOTA SEMARANG,76,6424,70.31,59.82,40.54,75.51,"61,55",2016,3,JAWA TENGAH
35.0, 0302,KOTA SURAKARTA,39,3741,71.56,53.26,42.12,75.29,"60,56",2016,3,JAWA TENGAH
36.0, 0303,KOTA TEGAL,17,2000,67.0,55.59,37.67,74.6,"58,72",2016,3,JAWA TENGAH
37.0, 0304,KOTA PEKALONGAN,9,1288,68.93,52.6,37.74,71.25,"57,63",2016,3,JAWA TENGAH
38.0, 0305,KOTA SALATIGA,16,1537,72.62,52.51,40.82,77.31,"60,82",2016,3,JAWA TENGAH
39.0, 0306,KOTA MAGELANG,17,1656,73.11,54.03,47.89,75.07,"62,53",2016,3,JAWA TENGAH
40.0, 0307,KABUPATEN BANYUMAS,61,9585,71.82,50.65,39.08,76.52,"59,52",2016,3,JAWA TENGAH
41.0, 0308,KABUPATEN BANJARNEGARA,16,3127,70.18,54.33,41.45,74.63,"60,15",2016,3,JAWA TENGAH
42.0, 0309,KABUPATEN CILACAP,53,8802,70.98,51.58,37.63,75.31,"58,88",2016,3,JAWA TENGAH
43.0, 0310,KABUPATEN PURBALINGGA,19,2643,72.07,51.93,46.52,74.0,"61,13",2016,3,JAWA TENGAH
44.0, 0311,KABUPATEN KEBUMEN,55,8594,72.21,48.18,41.52,75.5,"59,35",2016,3,JAWA TENGAH
45.0, 0312,KABUPATEN MAGELANG,41,4577,72.42,51.3,48.04,74.34,"61,53",2016,3,JAWA TENGAH
46.0, 0313,KABUPATEN PURWOREJO,33,4330,72.3,47.07,38.7,74.98,"58,26",2016,3,JAWA TENGAH
47.0, 0314,KABUPATEN TEMANGGUNG,17,1722,72.52,55.65,46.86,76.31,"62,84",2016,3,JAWA TENGAH
48.0, 0315,KABUPATEN WONOSOBO,21,1822,73.38,49.53,41.18,72.68,"59,19",2016,3,JAWA TENGAH
49.0, 0316,KABUPATEN BOYOLALI,30,3208,69.31,48.22,38.78,75.72,"58,01",2016,3,JAWA TENGAH
50.0, 0317,KABUPATEN KARANGANYAR,27,2632,69.1,48.17,37.69,72.53,"56,87",2016,3,JAWA TENGAH
51.0, 0318,KABUPATEN KLATEN,41,4988,69.94,48.76,36.45,76.53,"57,92",2016,3,JAWA TENGAH
52.0, 0319,KABUPATEN SRAGEN,39,4410,69.04,51.3,41.24,74.64,"59,06",2016,3,JAWA TENGAH
53.0, 0320,KABUPATEN SUKOHARJO,22,4708,70.14,52.15,38.28,75.28,"58,96",2016,3,JAWA TENGAH
54.0, 0321,KABUPATEN WONOGIRI,36,4781,73.29,54.22,40.12,76.06,"60,92",2016,3,JAWA TENGAH
55.0, 0322,KABUPATEN BLORA,47,4433,69.06,49.23,37.22,75.52,"57,76",2016,3,JAWA TENGAH
56.0, 0323,KABUPATEN JEPARA,32,2638,68.22,51.93,36.66,75.51,"58,08",2016,3,JAWA TENGAH
57.0, 0324,KABUPATEN KUDUS,23,3143,68.31,49.72,38.67,74.55,"57,81",2016,3,JAWA TENGAH
58.0, 0325,KABUPATEN PATI,36,4300,70.98,52.63,41.56,76.53,"60,43",2016,3,JAWA TENGAH
59.0, 0326,KABUPATEN REMBANG,18,1543,69.6,45.89,37.14,72.79,"56,36",2016,3,JAWA TENGAH
60.0, 0327,KABUPATEN DEMAK,50,2795,67.19,61.65,45.9,75.0,"62,44",2016,3,JAWA TENGAH
61.0, 0328,KABUPATEN GROBOGAN,39,4153,70.18,63.39,55.32,76.6,"66,37",2016,3,JAWA TENGAH
62.0, 0329,KABUPATEN KENDAL,39,4255,68.19,49.05,34.82,73.05,"56,28",2016,3,JAWA TENGAH
63.0, 0330,KABUPATEN SEMARANG,30,2454,71.03,53.32,41.1,69.76,"58,80",2016,3,JAWA TENGAH
64.0, 0331,KABUPATEN BATANG,22,2236,71.03,54.54,42.02,76.1,"60,92",2016,3,JAWA TENGAH
65.0, 0332,KABUPATEN BREBES,67,8171,67.33,51.14,41.21,73.6,"58,32",2016,3,JAWA TENGAH
66.0, 0333,KABUPATEN PEKALONGAN,26,3391,70.94,53.11,43.51,74.4,"60,49",2016,3,JAWA TENGAH
67.0, 0334,KABUPATEN PEMALANG,36,5774,68.69,46.27,32.96,74.1,"55,51",2016,3,JAWA TENGAH
68.0, 0335,KABUPATEN TEGAL,54,6652,68.72,56.24,43.25,74.63,"60,71",2016,3,JAWA TENGAH
34.0, 0301,KOTA SEMARANG,73,6165,68.1,42.0,39.22,74.05,"55,84",2017,3,JAWA TENGAH
35.0, 0302,KOTA SURAKARTA,40,3352,70.16,46.21,44.28,68.36,"57,25",2017,3,JAWA TENGAH
36.0, 0303,KOTA TEGAL,17,1825,65.18,36.24,35.75,71.77,"52,24",2017,3,JAWA TENGAH
37.0, 0304,KOTA PEKALONGAN,8,1230,67.74,39.7,39.41,73.87,"55,18",2017,3,JAWA TENGAH
38.0, 0305,KOTA SALATIGA,17,1433,69.81,42.18,42.75,76.78,"57,88",2017,3,JAWA TENGAH
39.0, 0306,KOTA MAGELANG,17,1533,71.3,46.37,46.64,74.03,"59,59",2017,3,JAWA TENGAH
40.0, 0307,KABUPATEN BANYUMAS,64,9922,69.85,42.51,42.54,63.03,"54,48",2017,3,JAWA TENGAH
41.0, 0308,KABUPATEN BANJARNEGARA,16,3314,68.4,41.34,38.42,73.46,"55,41",2017,3,JAWA TENGAH
42.0, 0309,KABUPATEN CILACAP,56,9335,68.57,39.04,39.04,74.29,"55,24",2017,3,JAWA TENGAH
43.0, 0310,KABUPATEN PURBALINGGA,19,2782,70.07,41.67,44.63,73.09,"57,37",2017,3,JAWA TENGAH
44.0, 0311,KABUPATEN KEBUMEN,57,8899,70.1,40.53,43.27,73.33,"56,81",2017,3,JAWA TENGAH
45.0, 0312,KABUPATEN MAGELANG,41,4566,71.27,42.89,47.01,74.43,"58,90",2017,3,JAWA TENGAH
46.0, 0313,KABUPATEN PURWOREJO,34,4126,69.74,39.91,43.37,68.16,"55,30",2017,3,JAWA TENGAH
47.0, 0314,KABUPATEN TEMANGGUNG,17,1786,70.64,41.61,42.5,75.94,"57,67",2017,3,JAWA TENGAH
48.0, 0315,KABUPATEN WONOSOBO,21,1740,69.8,41.42,41.71,72.65,"56,40",2017,3,JAWA TENGAH
49.0, 0316,KABUPATEN BOYOLALI,30,3368,68.23,38.6,40.43,67.52,"53,70",2017,3,JAWA TENGAH
50.0, 0317,KABUPATEN KARANGANYAR,28,3219,67.82,37.8,37.43,73.24,"54,07",2017,3,JAWA TENGAH
51.0, 0318,KABUPATEN KLATEN,43,4883,67.4,39.29,37.52,71.43,"53,91",2017,3,JAWA TENGAH
52.0, 0319,KABUPATEN SRAGEN,42,4523,66.68,37.6,38.18,73.96,"54,11",2017,3,JAWA TENGAH
53.0, 0320,KABUPATEN SUKOHARJO,25,4268,67.78,38.22,37.65,71.33,"53,75",2017,3,JAWA TENGAH
54.0, 0321,KABUPATEN WONOGIRI,37,5033,70.28,42.47,41.48,73.72,"56,99",2017,3,JAWA TENGAH
55.0, 0322,KABUPATEN BLORA,48,4886,66.9,37.56,39.68,74.12,"54,57",2017,3,JAWA TENGAH
56.0, 0323,KABUPATEN JEPARA,36,3085,67.56,38.83,39.3,68.87,"53,64",2017,3,JAWA TENGAH
57.0, 0324,KABUPATEN KUDUS,23,3396,68.34,41.15,40.62,73.65,"55,94",2017,3,JAWA TENGAH
58.0, 0325,KABUPATEN PATI,37,4449,68.92,41.09,42.62,75.71,"57,09",2017,3,JAWA TENGAH
59.0, 0326,KABUPATEN REMBANG,18,1650,68.54,38.66,40.92,72.69,"55,20",2017,3,JAWA TENGAH
60.0, 0327,KABUPATEN DEMAK,52,2994,63.84,40.83,39.87,71.9,"54,11",2017,3,JAWA TENGAH
61.0, 0328,KABUPATEN GROBOGAN,47,4668,63.37,37.14,34.61,63.38,"49,63",2017,3,JAWA TENGAH
62.0, 0329,KABUPATEN KENDAL,41,4322,66.28,37.39,36.36,71.65,"52,92",2017,3,JAWA TENGAH
63.0, 0330,KABUPATEN SEMARANG,33,2540,70.37,42.52,41.96,73.46,"57,08",2017,3,JAWA TENGAH
64.0, 0331,KABUPATEN BATANG,23,2332,69.22,38.66,38.97,75.26,"55,53",2017,3,JAWA TENGAH
65.0, 0332,KABUPATEN BREBES,74,9196,64.58,37.44,36.65,72.0,"52,67",2017,3,JAWA TENGAH
66.0, 0333,KABUPATEN PEKALONGAN,28,3810,70.36,40.56,43.22,74.68,"57,21",2017,3,JAWA TENGAH
67.0, 0334,KABUPATEN PEMALANG,46,6966,67.09,36.93,35.02,73.97,"53,25",2017,3,JAWA TENGAH
68.0, 0335,KABUPATEN TEGAL,53,7261,65.79,37.15,36.67,69.83,"52,36",2017,3,JAWA TENGAH
34.0, 0301,KOTA SEMARANG,77,7525,67.16,42.89,35.71,43.61,"47,34",2018,3,JAWA TENGAH
35.0, 0302,KOTA SURAKARTA,40,3726,69.94,46.47,39.36,46.54,"50,58",2018,3,JAWA TENGAH
36.0, 0303,KOTA TEGAL,17,2198,64.47,37.19,31.61,36.9,"42,54",2018,3,JAWA TENGAH
37.0, 0304,KOTA PEKALONGAN,8,1418,68.57,40.59,34.06,44.74,"46,99",2018,3,JAWA TENGAH
38.0, 0305,KOTA SALATIGA,17,1619,69.45,42.61,38.19,45.37,"48,91",2018,3,JAWA TENGAH
39.0, 0306,KOTA MAGELANG,17,1529,71.72,47.61,41.44,48.57,"52,34",2018,3,JAWA TENGAH
40.0, 0307,KABUPATEN BANYUMAS,67,11006,69.82,43.65,37.56,44.91,"48,99",2018,3,JAWA TENGAH
41.0, 0308,KABUPATEN BANJARNEGARA,17,3466,68.79,41.67,33.55,43.53,"46,89",2018,3,JAWA TENGAH
42.0, 0309,KABUPATEN CILACAP,57,10393,69.17,41.3,35.75,42.52,"47,19",2018,3,JAWA TENGAH
43.0, 0310,KABUPATEN PURBALINGGA,19,2831,70.14,42.25,38.39,43.92,"48,68",2018,3,JAWA TENGAH
44.0, 0311,KABUPATEN KEBUMEN,55,9300,70.54,42.18,38.91,42.37,"48,50",2018,3,JAWA TENGAH
45.0, 0312,KABUPATEN MAGELANG,41,4879,73.06,45.23,42.76,44.01,"51,27",2018,3,JAWA TENGAH
46.0, 0313,KABUPATEN PURWOREJO,36,4219,70.18,41.25,37.4,43.22,"48,01",2018,3,JAWA TENGAH
47.0, 0314,KABUPATEN TEMANGGUNG,17,1924,69.8,41.58,37.49,46.71,"48,90",2018,3,JAWA TENGAH
48.0, 0315,KABUPATEN WONOSOBO,21,1937,69.59,42.97,36.51,43.27,"48,09",2018,3,JAWA TENGAH
49.0, 0316,KABUPATEN BOYOLALI,30,3480,67.02,39.02,34.41,39.88,"45,08",2018,3,JAWA TENGAH
50.0, 0317,KABUPATEN KARANGANYAR,27,4058,66.8,38.09,32.81,41.3,"44,75",2018,3,JAWA TENGAH
51.0, 0318,KABUPATEN KLATEN,41,5071,66.59,40.1,33.5,41.96,"45,54",2018,3,JAWA TENGAH
52.0, 0319,KABUPATEN SRAGEN,42,4838,65.41,38.5,32.63,40.98,"44,38",2018,3,JAWA TENGAH
53.0, 0320,KABUPATEN SUKOHARJO,25,4604,66.9,39.47,33.7,40.74,"45,20",2018,3,JAWA TENGAH
54.0, 0321,KABUPATEN WONOGIRI,38,5253,69.98,42.5,36.57,44.24,"48,32",2018,3,JAWA TENGAH
55.0, 0322,KABUPATEN BLORA,48,5507,66.27,38.04,34.49,40.6,"44,85",2018,3,JAWA TENGAH
56.0, 0323,KABUPATEN JEPARA,38,3543,68.09,40.07,35.61,46.66,"47,61",2018,3,JAWA TENGAH
57.0, 0324,KABUPATEN KUDUS,24,4267,67.75,41.54,35.3,43.16,"46,94",2018,3,JAWA TENGAH
58.0, 0325,KABUPATEN PATI,38,4964,68.27,42.01,37.15,45.49,"48,23",2018,3,JAWA TENGAH
59.0, 0326,KABUPATEN REMBANG,18,1799,68.05,39.8,34.49,41.2,"45,89",2018,3,JAWA TENGAH
60.0, 0327,KABUPATEN DEMAK,50,3599,62.14,39.15,34.61,41.71,"44,40",2018,3,JAWA TENGAH
61.0, 0328,KABUPATEN GROBOGAN,52,5322,62.65,36.58,31.46,41.74,"43,11",2018,3,JAWA TENGAH
62.0, 0329,KABUPATEN KENDAL,41,4843,65.99,38.49,33.55,41.44,"44,87",2018,3,JAWA TENGAH
63.0, 0330,KABUPATEN SEMARANG,34,2678,70.11,43.69,36.16,43.33,"48,32",2018,3,JAWA TENGAH
64.0, 0331,KABUPATEN BATANG,24,2673,68.55,40.07,34.29,42.82,"46,43",2018,3,JAWA TENGAH
65.0, 0332,KABUPATEN BREBES,83,9935,63.3,37.65,32.07,37.7,"42,68",2018,3,JAWA TENGAH
66.0, 0333,KABUPATEN PEKALONGAN,29,4097,71.68,42.93,37.82,44.64,"49,27",2018,3,JAWA TENGAH
67.0, 0334,KABUPATEN PEMALANG,47,7947,66.27,37.9,31.82,37.95,"43,49",2018,3,JAWA TENGAH
68.0, 0335,KABUPATEN TEGAL,54,7860,65.05,38.36,32.47,41.0,"44,22",2018,3,JAWA TENGAH
34.0, 0301,KOTA SEMARANG,73,7260,69.49,43.05,35.74,44.74,"48,26",2019,3,JAWA TENGAH
35.0, 0302,KOTA SURAKARTA,40,3649,72.74,46.69,38.84,46.35,"51,16",2019,3,JAWA TENGAH
36.0, 0303,KOTA TEGAL,17,2004,65.76,37.99,33.34,39.55,"44,16",2019,3,JAWA TENGAH
37.0, 0304,KOTA PEKALONGAN,9,1414,69.57,41.23,35.76,44.65,"47,80",2019,3,JAWA TENGAH
38.0, 0305,KOTA SALATIGA,17,1637,72.52,44.55,40.51,49.06,"51,66",2019,3,JAWA TENGAH
39.0, 0306,KOTA MAGELANG,17,1479,73.84,48.19,42.88,49.61,"53,63",2019,3,JAWA TENGAH
40.0, 0307,KABUPATEN BANYUMAS,67,11195,72.65,44.47,38.44,46.36,"50,48",2019,3,JAWA TENGAH
41.0, 0308,KABUPATEN BANJARNEGARA,17,3326,70.35,41.88,35.29,43.04,"47,64",2019,3,JAWA TENGAH
42.0, 0309,KABUPATEN CILACAP,58,10099,71.31,41.52,36.96,43.39,"48,30",2019,3,JAWA TENGAH
43.0, 0310,KABUPATEN PURBALINGGA,21,2730,72.33,42.66,38.78,45.55,"49,83",2019,3,JAWA TENGAH
44.0, 0311,KABUPATEN KEBUMEN,55,8962,72.96,43.25,39.13,44.71,"50,01",2019,3,JAWA TENGAH
45.0, 0312,KABUPATEN MAGELANG,42,5191,73.66,44.73,42.3,45.96,"51,66",2019,3,JAWA TENGAH
46.0, 0313,KABUPATEN PURWOREJO,35,4360,72.22,42.18,38.49,44.68,"49,39",2019,3,JAWA TENGAH
47.0, 0314,KABUPATEN TEMANGGUNG,17,2228,71.8,41.87,38.31,46.4,"49,60",2019,3,JAWA TENGAH
48.0, 0315,KABUPATEN WONOSOBO,22,1907,72.48,43.5,38.56,46.51,"50,26",2019,3,JAWA TENGAH
49.0, 0316,KABUPATEN BOYOLALI,30,3372,69.08,39.85,35.47,43.1,"46,88",2019,3,JAWA TENGAH
50.0, 0317,KABUPATEN KARANGANYAR,27,4113,68.12,39.2,34.01,42.41,"45,94",2019,3,JAWA TENGAH
51.0, 0318,KABUPATEN KLATEN,39,5040,68.86,40.5,34.79,42.27,"46,61",2019,3,JAWA TENGAH
52.0, 0319,KABUPATEN SRAGEN,43,4919,66.75,39.17,33.65,41.74,"45,33",2019,3,JAWA TENGAH
53.0, 0320,KABUPATEN SUKOHARJO,26,4461,68.48,40.43,34.2,42.78,"46,47",2019,3,JAWA TENGAH
54.0, 0321,KABUPATEN WONOGIRI,38,4978,72.04,42.96,37.0,44.15,"49,04",2019,3,JAWA TENGAH
55.0, 0322,KABUPATEN BLORA,48,5400,67.26,38.69,35.07,41.97,"45,75",2019,3,JAWA TENGAH
56.0, 0323,KABUPATEN JEPARA,40,3672,68.83,40.27,35.92,46.28,"47,83",2019,3,JAWA TENGAH
57.0, 0324,KABUPATEN KUDUS,26,4254,69.63,41.87,36.35,46.08,"48,48",2019,3,JAWA TENGAH
58.0, 0325,KABUPATEN PATI,39,5151,70.15,41.86,38.0,45.99,"49,00",2019,3,JAWA TENGAH
59.0, 0326,KABUPATEN REMBANG,18,1952,68.83,39.78,35.45,41.85,"46,48",2019,3,JAWA TENGAH
60.0, 0327,KABUPATEN DEMAK,51,3503,62.76,40.39,36.4,43.36,"45,73",2019,3,JAWA TENGAH
61.0, 0328,KABUPATEN GROBOGAN,52,5518,64.28,37.81,33.44,41.52,"44,26",2019,3,JAWA TENGAH
62.0, 0329,KABUPATEN KENDAL,41,4853,67.62,39.58,34.61,42.9,"46,18",2019,3,JAWA TENGAH
63.0, 0330,KABUPATEN SEMARANG,35,2671,72.25,43.96,37.66,46.46,"50,08",2019,3,JAWA TENGAH
64.0, 0331,KABUPATEN BATANG,24,2573,70.32,40.19,34.7,44.57,"47,45",2019,3,JAWA TENGAH
65.0, 0332,KABUPATEN BREBES,84,9868,64.52,38.33,33.7,40.55,"44,28",2019,3,JAWA TENGAH
66.0, 0333,KABUPATEN PEKALONGAN,29,4252,72.28,42.48,38.18,46.19,"49,78",2019,3,JAWA TENGAH
67.0, 0334,KABUPATEN PEMALANG,46,7533,67.86,38.99,33.46,40.64,"45,24",2019,3,JAWA TENGAH
68.0, 0335,KABUPATEN TEGAL,55,7443,66.48,38.83,33.72,41.48,"45,13",2019,3,JAWA TENGAH
137.0, 0401,KOTA YOGYAKARTA,24,1893,69.79,49.33,44.73,73.19,"59,26",2015,4,DI YOGYAKARTA
138.0, 0401,KOTA YOGYAKARTA,24,1893,83.57,81.42,81.42,82.95,"82,34",2015,4,DI YOGYAKARTA
139.0, 0402,KABUPATEN BANTUL,31,2140,71.3,47.47,42.43,78.3,"59,88",2015,4,DI YOGYAKARTA
140.0, 0402,KABUPATEN BANTUL,31,2140,85.46,85.18,85.28,85.82,"85,44",2015,4,DI YOGYAKARTA
141.0, 0403,KABUPATEN KULON PROGO,28,2358,72.02,47.8,46.14,77.92,"60,97",2015,4,DI YOGYAKARTA
142.0, 0403,KABUPATEN KULON PROGO,28,2358,83.27,81.49,82.46,83.0,"82,56",2015,4,DI YOGYAKARTA
143.0, 0404,KABUPATEN SLEMAN,47,3853,70.23,46.58,41.24,79.58,"59,41",2015,4,DI YOGYAKARTA
144.0, 0404,KABUPATEN SLEMAN,47,3853,83.13,82.06,81.99,83.71,"82,72",2015,4,DI YOGYAKARTA
145.0, 0405,KABUPATEN GUNUNGKIDUL,30,2512,73.04,47.65,45.99,77.96,"61,16",2015,4,DI YOGYAKARTA
146.0, 0405,KABUPATEN GUNUNGKIDUL,30,2512,83.24,80.13,79.77,82.53,"81,42",2015,4,DI YOGYAKARTA
69.0, 0401,KOTA YOGYAKARTA,24,2090,68.98,51.15,37.09,74.05,"57,82",2016,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,35,2135,70.64,47.32,38.2,74.49,"57,66",2016,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,28,2054,71.03,48.39,40.42,75.55,"58,85",2016,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,49,4012,69.7,47.85,35.85,75.56,"57,24",2016,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,30,2554,71.05,48.66,40.31,74.75,"58,69",2016,4,DI YOGYAKARTA
69.0, 0401,KOTA YOGYAKARTA,23,1816,69.23,44.5,40.71,75.36,"57,45",2017,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,37,1984,67.28,38.26,37.42,75.53,"54,62",2017,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,27,1867,70.35,40.61,42.37,75.55,"57,22",2017,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,49,3618,68.02,39.63,37.97,75.85,"55,37",2017,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,35,2572,69.91,40.53,41.85,75.09,"56,85",2017,4,DI YOGYAKARTA
69.0, 0401,KOTA YOGYAKARTA,22,2127,70.86,47.31,38.52,44.81,"50,38",2018,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,36,2332,69.22,40.67,34.55,43.54,"47,00",2018,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,27,1896,69.31,40.37,35.57,42.48,"46,93",2018,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,49,4122,68.01,41.36,34.56,43.05,"46,75",2018,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,33,2858,70.59,41.81,36.81,44.37,"48,40",2018,4,DI YOGYAKARTA
69.0, 0401,KOTA YOGYAKARTA,22,2049,72.38,47.16,37.76,44.01,"50,33",2019,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,36,2410,70.12,40.65,35.69,43.86,"47,58",2019,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,27,1879,72.63,42.24,37.9,46.19,"49,74",2019,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,48,4481,70.72,42.02,36.19,45.5,"48,61",2019,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,33,2978,72.94,42.46,38.4,46.21,"50,00",2019,4,DI YOGYAKARTA
147.0, 0501,KOTA SURABAYA,88,11993,63.25,51.79,41.85,76.31,"58,30",2015,5,JAWA TIMUR
148.0, 0501,KOTA SURABAYA,88,11993,84.18,82.76,82.27,84.2,"83,35",2015,5,JAWA TIMUR
149.0, 0502,KOTA MALANG,39,3279,71.9,53.67,46.12,75.5,"61,80",2015,5,JAWA TIMUR
