No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,Tahun,KdProv,Provinsi
413.0, 2422,KABUPATEN MALAKA,4,248,47.94,42.15,35.07,75.0,"50,04",2017,24,NUSA TENGGARA TIMUR
392.0, 2401,KOTA KUPANG,8,2178,58.47,38.32,32.9,40.65,"42,59",2018,24,NUSA TENGGARA TIMUR
393.0, 2402,KABUPATEN KUPANG,14,518,54.05,35.23,27.4,42.31,"39,75",2018,24,NUSA TENGGARA TIMUR
394.0, 2403,KABUPATEN TTS,11,712,56.39,40.41,36.86,42.34,"44,00",2018,24,NUSA TENGGARA TIMUR
395.0, 2404,KABUPATEN TTU,10,441,53.93,32.34,29.2,40.23,"38,93",2018,24,NUSA TENGGARA TIMUR
396.0, 2405,KABUPATEN BELU,6,615,57.48,36.04,28.03,40.3,"40,46",2018,24,NUSA TENGGARA TIMUR
397.0, 2406,KABUPATEN ALOR,13,666,54.39,38.23,33.87,40.39,"41,72",2018,24,NUSA TENGGARA TIMUR
398.0, 2407,KABUPATEN FLORES TIMUR,6,471,57.65,31.19,29.89,36.69,"38,86",2018,24,NUSA TENGGARA TIMUR
399.0, 2408,KABUPATEN SIKKA,4,553,59.39,34.08,27.79,39.39,"40,16",2018,24,NUSA TENGGARA TIMUR
400.0, 2409,KABUPATEN ENDE,7,1155,59.4,31.94,28.76,36.09,"39,05",2018,24,NUSA TENGGARA TIMUR
401.0, 2410,KABUPATEN NGADA,4,170,56.2,31.89,28.19,40.22,"39,13",2018,24,NUSA TENGGARA TIMUR
402.0, 2411,KABUPATEN MANGGARAI,1,205,54.03,32.99,30.12,41.05,"39,55",2018,24,NUSA TENGGARA TIMUR
403.0, 2412,KABUPATEN SUMBA TIMUR,7,724,52.12,31.29,27.33,35.05,"36,45",2018,24,NUSA TENGGARA TIMUR
404.0, 2413,KABUPATEN SUMBA BARAT,6,734,49.03,32.06,26.34,35.66,"35,77",2018,24,NUSA TENGGARA TIMUR
405.0, 2414,KABUPATEN LEMBATA,5,197,62.01,36.17,28.39,43.35,"42,48",2018,24,NUSA TENGGARA TIMUR
406.0, 2415,KABUPATEN ROTE NDAO,3,207,53.0,32.75,31.81,38.71,"39,07",2018,24,NUSA TENGGARA TIMUR
407.0, 2416,KABUPATEN MANGGARAI BARAT,6,710,58.1,44.22,38.45,38.72,"44,87",2018,24,NUSA TENGGARA TIMUR
408.0, 2417,KABUPATEN NAGEKEO,3,399,56.49,30.45,28.66,37.56,"38,29",2018,24,NUSA TENGGARA TIMUR
409.0, 2418,KABUPATEN SUMBA TENGAH,2,373,53.04,34.37,21.4,35.08,"35,97",2018,24,NUSA TENGGARA TIMUR
410.0, 2419,KABUPATEN SUMBA BARAT DAYA,9,762,53.24,45.62,36.44,39.78,"43,77",2018,24,NUSA TENGGARA TIMUR
411.0, 2420,KABUPATEN MANGGARAI TIMUR,9,583,56.29,38.59,34.01,39.72,"42,15",2018,24,NUSA TENGGARA TIMUR
412.0, 2421,KABUPATEN SABU RAIJUA,2,215,52.23,30.22,23.83,30.04,"34,08",2018,24,NUSA TENGGARA TIMUR
413.0, 2422,KABUPATEN MALAKA,4,320,48.71,28.61,30.86,35.0,"35,80",2018,24,NUSA TENGGARA TIMUR
392.0, 2401,KOTA KUPANG,8,2310,61.01,38.83,30.99,41.96,"43,20",2019,24,NUSA TENGGARA TIMUR
393.0, 2402,KABUPATEN KUPANG,13,594,52.57,38.14,32.36,40.27,"40,84",2019,24,NUSA TENGGARA TIMUR
394.0, 2403,KABUPATEN T T S,11,831,51.35,37.74,31.51,41.99,"40,65",2019,24,NUSA TENGGARA TIMUR
395.0, 2404,KABUPATEN T T U,10,568,54.78,36.26,29.6,45.84,"41,62",2019,24,NUSA TENGGARA TIMUR
396.0, 2405,KABUPATEN BELU,6,684,53.92,38.11,28.57,40.38,"40,25",2019,24,NUSA TENGGARA TIMUR
397.0, 2406,KABUPATEN ALOR,13,629,49.04,34.04,30.2,37.09,"37,59",2019,24,NUSA TENGGARA TIMUR
398.0, 2407,KABUPATEN FLORES TIMUR,6,542,59.93,35.49,29.37,40.95,"41,44",2019,24,NUSA TENGGARA TIMUR
399.0, 2408,KABUPATEN SIKKA,4,700,60.67,36.19,29.71,41.87,"42,11",2019,24,NUSA TENGGARA TIMUR
400.0, 2409,KABUPATEN ENDE,7,1126,59.56,35.66,29.07,38.19,"40,62",2019,24,NUSA TENGGARA TIMUR
401.0, 2410,KABUPATEN NGADA,4,204,59.8,36.47,28.97,43.18,"42,11",2019,24,NUSA TENGGARA TIMUR
402.0, 2411,KABUPATEN MANGGARAI,1,215,55.57,35.68,29.76,36.48,"39,37",2019,24,NUSA TENGGARA TIMUR
403.0, 2412,KABUPATEN SUMBA TIMUR,8,721,46.05,33.78,28.39,39.8,"37,01",2019,24,NUSA TENGGARA TIMUR
404.0, 2413,KABUPATEN SUMBA BARAT,7,866,47.42,35.28,27.92,35.71,"36,58",2019,24,NUSA TENGGARA TIMUR
405.0, 2414,KABUPATEN LEMBATA,5,271,58.54,40.58,31.05,42.17,"43,09",2019,24,NUSA TENGGARA TIMUR
406.0, 2415,KABUPATEN ROTE NDAO,3,291,51.4,34.78,30.66,38.59,"38,86",2019,24,NUSA TENGGARA TIMUR
407.0, 2416,KABUPATEN MANGGARAI BARAT,6,803,59.59,42.66,33.5,43.42,"44,79",2019,24,NUSA TENGGARA TIMUR
408.0, 2417,KABUPATEN NAGEKEO,3,429,57.58,35.37,29.95,38.86,"40,44",2019,24,NUSA TENGGARA TIMUR
409.0, 2418,KABUPATEN SUMBA TENGAH,3,469,46.52,37.95,29.86,39.57,"38,48",2019,24,NUSA TENGGARA TIMUR
410.0, 2419,KABUPATEN SUMBA BARAT DAYA,10,1145,46.66,35.11,31.75,40.76,"38,57",2019,24,NUSA TENGGARA TIMUR
411.0, 2420,KABUPATEN MANGGARAI TIMUR,9,694,55.49,40.25,33.96,41.6,"42,83",2019,24,NUSA TENGGARA TIMUR
412.0, 2421,KABUPATEN SABU RAIJUA,2,195,45.87,32.3,25.15,30.85,"33,54",2019,24,NUSA TENGGARA TIMUR
413.0, 2422,KABUPATEN MALAKA,4,276,50.42,35.01,33.4,40.72,"39,89",2019,24,NUSA TENGGARA TIMUR
827.0, 2501,KOTA JAYAPURA,11,1247,55.55,46.45,34.19,71.34,"51,88",2015,25,PAPUA
828.0, 2501,KOTA JAYAPURA,11,1247,78.35,76.29,75.12,78.32,"77,02",2015,25,PAPUA
829.0, 2502,KABUPATEN JAYAPURA,5,347,43.69,34.7,26.58,66.35,"42,83",2015,25,PAPUA
830.0, 2502,KABUPATEN JAYAPURA,5,347,75.75,74.23,76.28,77.83,"76,02",2015,25,PAPUA
831.0, 2503,KABUPATEN BIAK NUMFOR,3,168,40.01,37.57,38.55,68.54,"46,17",2015,25,PAPUA
832.0, 2503,KABUPATEN BIAK NUMFOR,3,168,80.35,79.6,79.61,81.66,"80,31",2015,25,PAPUA
833.0, 2504,KABUPATEN KEPULAUAN YAPEN,3,80,45.82,49.45,52.69,75.08,"55,76",2015,25,PAPUA
834.0, 2504,KABUPATEN KEPULAUAN YAPEN,3,80,75.91,74.04,73.14,77.48,"75,14",2015,25,PAPUA
835.0, 2505,KABUPATEN MERAUKE,11,658,51.4,48.88,32.58,75.57,"52,11",2015,25,PAPUA
836.0, 2505,KABUPATEN MERAUKE,11,658,80.26,78.18,79.09,81.8,"79,83",2015,25,PAPUA
837.0, 2506,KABUPATEN JAYAWIJAYA,1,56,52.93,70.61,80.04,74.59,"69,54",2015,25,PAPUA
838.0, 2506,KABUPATEN JAYAWIJAYA,1,56,70.12,68.9,68.61,68.93,"69,14",2015,25,PAPUA
839.0, 2507,KABUPATEN NABIRE,4,299,43.09,34.36,25.54,74.13,"44,28",2015,25,PAPUA
840.0, 2507,KABUPATEN NABIRE,4,299,80.6,79.8,79.54,84.53,"81,12",2015,25,PAPUA
841.0, 2508,KABUPATEN PANIAI,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
842.0, 2508,KABUPATEN PANIAI,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
843.0, 2509,KABUPATEN PUNCAK JAYA,2,102,69.04,69.9,71.52,69.64,"70,03",2015,25,PAPUA
844.0, 2509,KABUPATEN PUNCAK JAYA,2,102,73.8,72.56,71.99,74.97,"73,33",2015,25,PAPUA
845.0, 2510,KABUPATEN MIMIKA,3,393,55.75,77.03,62.3,82.07,"69,29",2015,25,PAPUA
846.0, 2510,KABUPATEN MIMIKA,3,393,77.04,73.13,74.86,80.06,"76,27",2015,25,PAPUA
847.0, 2511,KABUPATEN KEEROM,2,80,51.32,35.65,32.35,77.33,"49,16",2015,25,PAPUA
848.0, 2511,KABUPATEN KEEROM,2,80,82.03,80.17,79.57,82.11,"80,97",2015,25,PAPUA
849.0, 2512,KABUPATEN SARMI,1,19,36.42,48.21,54.47,66.88,"51,50",2015,25,PAPUA
850.0, 2512,KABUPATEN SARMI,1,19,62.37,62.44,67.06,72.93,"66,20",2015,25,PAPUA
851.0, 2513,KABUPATEN SUPIORI,1,16,63.75,64.63,71.09,75.86,"68,83",2015,25,PAPUA
852.0, 2513,KABUPATEN SUPIORI,1,16,83.32,86.71,86.26,87.69,"86,00",2015,25,PAPUA
853.0, 2514,KABUPATEN WAROPEN,3,74,54.38,60.86,62.16,73.76,"62,79",2015,25,PAPUA
854.0, 2514,KABUPATEN WAROPEN,3,74,83.42,81.74,82.41,83.76,"82,83",2015,25,PAPUA
855.0, 2515,KABUPATEN BOVEN DIGOEL,3,218,45.07,59.58,40.2,72.92,"54,44",2015,25,PAPUA
856.0, 2515,KABUPATEN BOVEN DIGOEL,3,218,78.03,77.15,76.62,78.66,"77,62",2015,25,PAPUA
857.0, 2516,KABUPATEN ASMAT,1,7,55.43,72.57,46.07,66.59,"60,17",2015,25,PAPUA
858.0, 2516,KABUPATEN ASMAT,1,7,59.14,56.46,56.69,65.69,"59,50",2015,25,PAPUA
859.0, 2517,KABUPATEN MAPPI,1,60,46.47,63.93,51.04,69.98,"57,86",2015,25,PAPUA
860.0, 2517,KABUPATEN MAPPI,1,60,75.86,73.71,72.84,75.12,"74,38",2015,25,PAPUA
861.0, 2518,KABUPATEN YAHUKIMO,1,44,61.14,80.41,60.91,73.28,"68,94",2015,25,PAPUA
862.0, 2518,KABUPATEN YAHUKIMO,1,44,77.65,77.54,77.15,78.07,"77,60",2015,25,PAPUA
863.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,1,52,38.81,71.08,65.43,75.22,"62,64",2015,25,PAPUA
864.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,1,52,74.45,71.88,69.66,78.17,"73,54",2015,25,PAPUA
865.0, 2520,KABUPATEN TOLIKARA,1,30,74.93,70.87,64.5,73.65,"70,99",2015,25,PAPUA
866.0, 2520,KABUPATEN TOLIKARA,1,30,71.78,70.29,71.23,72.73,"71,51",2015,25,PAPUA
867.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
868.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
869.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
870.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
871.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
872.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
873.0, 2524,KABUPATEN LANNY JAYA,3,51,52.94,56.47,55.88,75.38,"60,17",2015,25,PAPUA
874.0, 2524,KABUPATEN LANNY JAYA,3,51,75.61,70.85,70.08,81.81,"74,59",2015,25,PAPUA
875.0, 2525,KABUPATEN PUNCAK,1,9,71.11,74.89,80.0,75.82,"75,46",2015,25,PAPUA
876.0, 2525,KABUPATEN PUNCAK,1,9,81.02,80.9,82.37,81.98,"81,57",2015,25,PAPUA
877.0, 2526,KABUPATEN DOGIYAI,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
878.0, 2526,KABUPATEN DOGIYAI,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
879.0, 2527,KABUPATEN YALIMO,1,20,36.8,42.9,16.0,75.38,"42,77",2015,25,PAPUA
880.0, 2527,KABUPATEN YALIMO,1,20,83.24,83.03,83.27,82.87,"83,10",2015,25,PAPUA
881.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
882.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
883.0, 2529,KABUPATEN DEIYAI,1,58,50.14,60.79,62.16,70.94,"61,01",2015,25,PAPUA
884.0, 2529,KABUPATEN DEIYAI,1,58,83.24,76.81,76.04,83.63,"79,93",2015,25,PAPUA
414.0, 2501,KOTA JAYAPURA,11,1081,54.51,47.51,28.78,69.82,"50,16",2016,25,PAPUA
415.0, 2502,KABUPATEN JAYAPURA,5,362,44.92,38.77,24.55,68.31,"44,14",2016,25,PAPUA
416.0, 2503,KABUPATEN BIAK NUMFOR,3,176,43.36,41.82,32.06,68.75,"46,50",2016,25,PAPUA
417.0, 2504,KABUPATEN KEPULAUAN YAPEN,3,96,51.27,38.71,35.11,74.16,"49,81",2016,25,PAPUA
418.0, 2505,KABUPATEN MERAUKE,12,852,54.79,46.29,30.25,76.64,"51,99",2016,25,PAPUA
419.0, 2506,KABUPATEN JAYAWIJAYA,1,52,55.73,65.12,78.7,72.29,"67,96",2016,25,PAPUA
420.0, 2507,KABUPATEN NABIRE,4,247,48.63,40.23,27.33,73.39,"47,40",2016,25,PAPUA
421.0, 2508,KABUPATEN PANIAI,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
422.0, 2509,KABUPATEN PUNCAK JAYA,2,50,58.92,64.72,44.0,67.9,"58,89",2016,25,PAPUA
423.0, 2510,KABUPATEN MIMIKA,3,388,56.91,47.85,33.9,81.14,"54,95",2016,25,PAPUA
424.0, 2511,KABUPATEN KEEROM,2,65,58.8,44.59,35.85,73.42,"53,17",2016,25,PAPUA
425.0, 2512,KABUPATEN SARMI,1,30,41.2,57.2,58.0,68.23,"56,16",2016,25,PAPUA
426.0, 2513,KABUPATEN SUPIORI,1,16,70.75,79.25,62.34,75.79,"72,03",2016,25,PAPUA
427.0, 2514,KABUPATEN WAROPEN,3,79,48.84,65.39,43.61,71.24,"57,27",2016,25,PAPUA
428.0, 2515,KABUPATEN BOVEN DIGOEL,3,164,60.64,66.66,38.98,70.79,"59,27",2016,25,PAPUA
429.0, 2516,KABUPATEN ASMAT,1,6,59.33,71.33,72.08,73.58,"69,08",2016,25,PAPUA
430.0, 2517,KABUPATEN MAPPI,1,84,50.76,69.02,56.4,69.89,"61,52",2016,25,PAPUA
431.0, 2518,KABUPATEN YAHUKIMO,1,58,70.93,73.93,57.72,74.64,"69,31",2016,25,PAPUA
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,1,37,37.41,37.84,77.84,77.35,"57,61",2016,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,1,30,81.73,57.67,62.92,71.38,"68,43",2016,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
437.0, 2524,KABUPATEN LANNY JAYA,1,16,55.5,68.38,65.16,74.76,"65,95",2016,25,PAPUA
438.0, 2525,KABUPATEN PUNCAK,1,14,74.29,70.71,70.89,72.24,"72,03",2016,25,PAPUA
439.0, 2526,KABUPATEN DOGIYAI,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
440.0, 2527,KABUPATEN YALIMO,1,12,57.17,59.17,55.21,70.48,"60,51",2016,25,PAPUA
441.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
442.0, 2529,KABUPATEN DEIYAI,1,42,45.38,66.67,44.64,72.0,"57,17",2016,25,PAPUA
414.0, 2501,KOTA JAYAPURA,11,1226,57.38,38.66,28.9,67.8,"48,19",2017,25,PAPUA
415.0, 2502,KABUPATEN JAYAPURA,5,428,45.35,34.52,27.33,64.66,"42,97",2017,25,PAPUA
416.0, 2503,KABUPATEN BIAK NUMFOR,3,192,42.26,36.92,30.4,67.3,"44,22",2017,25,PAPUA
417.0, 2504,KABUPATEN KEPULAUAN YAPEN,3,139,35.8,49.95,52.57,71.52,"52,46",2017,25,PAPUA
418.0, 2505,KABUPATEN MERAUKE,12,795,54.91,35.88,31.06,71.29,"48,29",2017,25,PAPUA
419.0, 2506,KABUPATEN JAYAWIJAYA,1,35,57.43,64.97,75.93,69.41,"66,94",2017,25,PAPUA
420.0, 2507,KABUPATEN NABIRE,4,312,52.25,38.08,34.32,72.25,"49,23",2017,25,PAPUA
421.0, 2508,KABUPATEN PANIAI,1,24,50.67,74.33,87.6,73.43,"71,51",2017,25,PAPUA
422.0, 2509,KABUPATEN PUNCAK JAYA,2,82,40.83,46.95,41.77,71.12,"50,17",2017,25,PAPUA
423.0, 2510,KABUPATEN MIMIKA,5,375,50.54,56.58,48.66,77.66,"58,36",2017,25,PAPUA
424.0, 2511,KABUPATEN KEEROM,2,76,58.37,38.21,42.07,74.23,"53,22",2017,25,PAPUA
425.0, 2512,KABUPATEN SARMI,1,40,38.8,46.9,70.13,67.11,"55,74",2017,25,PAPUA
426.0, 2513,KABUPATEN SUPIORI,1,13,37.23,40.92,25.96,68.95,"43,27",2017,25,PAPUA
427.0, 2514,KABUPATEN WAROPEN,3,67,61.16,60.3,59.74,72.53,"63,43",2017,25,PAPUA
428.0, 2515,KABUPATEN BOVEN DIGOEL,3,153,54.64,52.25,54.45,77.96,"59,83",2017,25,PAPUA
429.0, 2516,KABUPATEN ASMAT,1,20,51.8,55.7,62.0,64.73,"58,56",2017,25,PAPUA
430.0, 2517,KABUPATEN MAPPI,2,162,29.64,28.04,23.96,59.33,"35,24",2017,25,PAPUA
431.0, 2518,KABUPATEN YAHUKIMO,2,105,53.72,60.63,61.21,76.22,"62,95",2017,25,PAPUA
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,1,59,29.83,34.98,25.0,73.88,"40,92",2017,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,1,25,59.12,56.64,23.2,59.44,"49,60",2017,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
437.0, 2524,KABUPATEN LANNY JAYA,1,33,56.24,59.58,38.26,65.4,"54,87",2017,25,PAPUA
438.0, 2525,KABUPATEN PUNCAK,1,20,74.7,59.9,76.75,69.88,"70,31",2017,25,PAPUA
439.0, 2526,KABUPATEN DOGIYAI,1,23,69.91,81.3,76.52,67.88,"73,90",2017,25,PAPUA
440.0, 2527,KABUPATEN YALIMO,1,8,67.75,50.5,56.56,71.73,"61,64",2017,25,PAPUA
441.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
442.0, 2529,KABUPATEN DEIYAI,1,63,28.95,65.97,58.53,70.24,"55,92",2017,25,PAPUA
414.0, 2501,KOTA JAYAPURA,11,1219,53.41,37.66,28.77,36.94,"39,20",2018,25,PAPUA
415.0, 2502,KABUPATEN JAYAPURA,5,491,45.7,31.73,27.16,30.91,"33,88",2018,25,PAPUA
416.0, 2503,KABUPATEN BIAK NUMFOR,3,229,51.24,44.7,37.17,29.28,"40,60",2018,25,PAPUA
417.0, 2504,KABUPATEN KEPULAUAN YAPEN,3,178,41.45,26.91,25.35,28.75,"30,62",2018,25,PAPUA
418.0, 2505,KABUPATEN MERAUKE,11,703,55.33,33.85,28.7,38.85,"39,18",2018,25,PAPUA
419.0, 2506,KABUPATEN JAYAWIJAYA,1,17,73.06,49.18,72.35,49.85,"61,11",2018,25,PAPUA
420.0, 2507,KABUPATEN NABIRE,5,367,55.3,37.38,34.44,39.15,"41,57",2018,25,PAPUA
421.0, 2508,KABUPATEN PANIAI,1,53,87.74,73.28,82.36,39.67,"70,76",2018,25,PAPUA
422.0, 2509,KABUPATEN PUNCAK JAYA,2,83,57.71,50.12,65.18,50.63,"55,91",2018,25,PAPUA
423.0, 2510,KABUPATEN MIMIKA,5,480,50.77,56.14,44.63,52.05,"50,90",2018,25,PAPUA
424.0, 2511,KABUPATEN KEEROM,2,61,60.63,38.79,40.86,45.33,"46,40",2018,25,PAPUA
425.0, 2512,KABUPATEN SARMI,2,78,50.33,36.72,35.19,39.42,"40,42",2018,25,PAPUA
426.0, 2513,KABUPATEN SUPIORI,1,20,38.8,36.6,26.75,29.5,"32,91",2018,25,PAPUA
427.0, 2514,KABUPATEN WAROPEN,3,78,57.05,33.9,39.68,40.22,"42,71",2018,25,PAPUA
428.0, 2515,KABUPATEN BOVEN DIGOEL,3,208,47.06,32.89,28.38,40.43,"37,19",2018,25,PAPUA
429.0, 2516,KABUPATEN ASMAT,1,11,36.91,26.0,39.77,32.73,"33,85",2018,25,PAPUA
430.0, 2517,KABUPATEN MAPPI,2,170,40.62,28.47,25.66,28.36,"30,78",2018,25,PAPUA
431.0, 2518,KABUPATEN YAHUKIMO,2,125,75.57,62.35,75.34,56.78,"67,51",2018,25,PAPUA
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,1,73,58.16,50.22,56.13,58.22,"55,68",2018,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,1,30,80.13,61.93,80.25,42.08,"66,10",2018,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,1,9,68.89,71.33,71.94,65.28,"69,36",2018,25,PAPUA
437.0, 2524,KABUPATEN LANNY JAYA,1,23,73.3,47.3,48.8,61.09,"57,62",2018,25,PAPUA
438.0, 2525,KABUPATEN PUNCAK,1,19,77.79,71.89,70.39,52.76,"68,21",2018,25,PAPUA
439.0, 2526,KABUPATEN DOGIYAI,1,47,74.43,72.21,61.17,49.68,"64,37",2018,25,PAPUA
440.0, 2527,KABUPATEN YALIMO,1,21,67.81,39.33,58.33,38.69,"51,04",2018,25,PAPUA
441.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
442.0, 2529,KABUPATEN DEIYAI,1,58,52.93,59.76,36.55,42.89,"48,03",2018,25,PAPUA
414.0, 2501,KOTA JAYAPURA,11,1483,59.22,37.79,30.71,39.07,"41,70",2019,25,PAPUA
415.0, 2502,KABUPATEN JAYAPURA,6,463,49.68,36.83,29.7,35.76,"37,99",2019,25,PAPUA
416.0, 2503,KABUPATEN BIAK NUMFOR,3,191,43.94,32.02,34.78,35.16,"36,48",2019,25,PAPUA
417.0, 2504,KABUPATEN KEPULAUAN YAPEN,3,134,42.94,32.54,28.17,33.73,"34,35",2019,25,PAPUA
418.0, 2505,KABUPATEN MERAUKE,11,743,59.76,35.91,32.67,39.65,"42,00",2019,25,PAPUA
419.0, 2506,KABUPATEN JAYAWIJAYA,1,15,60.13,50.0,74.0,43.0,"56,78",2019,25,PAPUA
420.0, 2507,KABUPATEN NABIRE,5,374,57.42,37.95,34.04,40.03,"42,36",2019,25,PAPUA
421.0, 2508,KABUPATEN PANIAI,1,41,62.93,56.73,81.52,50.67,"62,96",2019,25,PAPUA
422.0, 2509,KABUPATEN PUNCAK JAYA,2,100,41.38,41.12,41.15,30.8,"38,61",2019,25,PAPUA
423.0, 2510,KABUPATEN MIMIKA,5,632,56.69,40.1,32.37,44.02,"43,30",2019,25,PAPUA
424.0, 2511,KABUPATEN KEEROM,2,144,61.29,38.08,35.0,37.92,"43,07",2019,25,PAPUA
425.0, 2512,KABUPATEN SARMI,5,152,44.48,33.15,33.16,33.6,"36,10",2019,25,PAPUA
426.0, 2513,KABUPATEN SUPIORI,1,21,42.29,43.24,29.29,45.48,"40,08",2019,25,PAPUA
427.0, 2514,KABUPATEN WAROPEN,3,82,44.34,32.73,29.85,33.72,"35,16",2019,25,PAPUA
428.0, 2515,KABUPATEN BOVEN DIGOEL,4,259,38.29,32.99,25.9,29.11,"31,57",2019,25,PAPUA
429.0, 2516,KABUPATEN ASMAT,1,12,33.33,20.0,38.96,36.25,"32,14",2019,25,PAPUA
430.0, 2517,KABUPATEN MAPPI,4,259,43.51,31.97,26.8,30.29,"33,14",2019,25,PAPUA
431.0, 2518,KABUPATEN YAHUKIMO,2,87,49.93,56.5,58.53,43.13,"52,02",2019,25,PAPUA
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,1,51,39.84,35.73,27.5,30.29,"33,34",2019,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,1,45,69.16,48.67,79.44,62.61,"64,97",2019,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,1,18,45.56,53.78,58.47,41.25,"49,77",2019,25,PAPUA
437.0, 2524,KABUPATEN LANNY JAYA,1,30,27.13,28.93,28.92,55.75,"35,18",2019,25,PAPUA
438.0, 2525,KABUPATEN PUNCAK,1,25,40.08,65.76,62.3,36.4,"51,14",2019,25,PAPUA
439.0, 2526,KABUPATEN DOGIYAI,1,32,47.94,59.06,38.28,31.95,"44,31",2019,25,PAPUA
440.0, 2527,KABUPATEN YALIMO,1,15,57.6,46.93,41.0,36.67,"45,55",2019,25,PAPUA
441.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
442.0, 2529,KABUPATEN DEIYAI,1,62,43.35,52.26,37.7,43.59,"44,23",2019,25,PAPUA
885.0, 2601,KOTA BENGKULU,6,1353,58.54,46.08,30.68,72.6,"51,98",2015,26,BENGKULU
886.0, 2601,KOTA BENGKULU,6,1353,80.23,76.26,76.11,81.8,"78,60",2015,26,BENGKULU
887.0, 2602,KABUPATEN BENGKULU UTARA,10,969,62.01,50.59,31.67,74.91,"54,80",2015,26,BENGKULU
888.0, 2602,KABUPATEN BENGKULU UTARA,10,969,83.98,81.99,80.95,82.15,"82,27",2015,26,BENGKULU
889.0, 2603,KABUPATEN REJANG LEBONG,7,795,60.02,47.13,31.48,74.99,"53,41",2015,26,BENGKULU
890.0, 2603,KABUPATEN REJANG LEBONG,7,795,82.43,82.67,83.91,82.56,"82,89",2015,26,BENGKULU
891.0, 2604,KABUPATEN BENGKULU SELATAN,4,425,55.76,50.75,38.53,71.88,"54,23",2015,26,BENGKULU
892.0, 2604,KABUPATEN BENGKULU SELATAN,4,425,80.85,76.58,74.71,79.9,"78,01",2015,26,BENGKULU
893.0, 2605,KABUPATEN SELUMA,4,423,58.08,43.63,27.16,71.47,"50,09",2015,26,BENGKULU
