No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,Tahun,KdProv,Provinsi
448.0, 2606,KABUPATEN KAUR,13,507,55.67,50.55,26.82,32.66,40.1,34.58,40.06,2015,26,BENGKULU
449.0, 2607,KABUPATEN MUKOMUKO,19,937,60.34,47.92,27.98,35.33,42.05,36.13,41.63,2015,26,BENGKULU
450.0, 2608,KABUPATEN LEBONG,9,467,58.53,47.06,28.53,34.6,44.11,34.89,41.29,2015,26,BENGKULU
451.0, 2609,KABUPATEN KEPAHIANG,10,510,59.33,51.98,30.24,38.28,44.5,37.87,43.7,2015,26,BENGKULU
452.0, 2610,KABUPATEN BENGKULU TENGAH,11,598,58.55,47.08,29.12,34.31,41.47,36.41,41.16,2015,26,BENGKULU
443.0, 2601,KOTA BENGKULU,27,1826,60.94,45.63,39.43,46.45,49.57,53.62,49.27,2016,26,BENGKULU
444.0, 2602,KABUPATEN BENGKULU UTARA,22,984,58.45,44.36,39.92,49.98,51.0,55.7,49.9,2016,26,BENGKULU
445.0, 2603,KABUPATEN REJANG LEBONG,17,882,60.76,46.52,36.04,44.59,48.9,52.24,48.18,2016,26,BENGKULU
446.0, 2604,KABUPATEN BENGKULU SELATAN,17,975,57.26,40.13,31.02,41.34,46.06,48.29,44.02,2016,26,BENGKULU
447.0, 2605,KABUPATEN SELUMA,15,687,53.34,34.56,22.63,33.85,39.63,40.79,37.47,2016,26,BENGKULU
448.0, 2606,KABUPATEN KAUR,13,588,53.31,40.53,23.91,34.85,41.53,41.26,39.23,2016,26,BENGKULU
449.0, 2607,KABUPATEN MUKOMUKO,20,1089,58.27,39.46,31.78,41.41,45.72,46.25,43.82,2016,26,BENGKULU
450.0, 2608,KABUPATEN LEBONG,9,471,58.34,41.27,30.26,44.66,46.06,46.47,44.51,2016,26,BENGKULU
451.0, 2609,KABUPATEN KEPAHIANG,10,545,57.19,37.76,29.35,38.26,44.08,47.34,42.33,2016,26,BENGKULU
452.0, 2610,KABUPATEN BENGKULU TENGAH,12,615,55.49,38.84,24.52,41.63,45.33,45.06,41.81,2016,26,BENGKULU
443.0, 2601,KOTA BENGKULU,29,1938,61.92,39.31,35.05,51.47,56.98,53.55,47.94,2017,26,BENGKULU
444.0, 2602,KABUPATEN BENGKULU UTARA,22,975,59.09,32.51,32.03,50.1,53.3,50.78,43.92,2017,26,BENGKULU
445.0, 2603,KABUPATEN REJANG LEBONG,19,1005,60.47,37.48,37.38,46.18,59.22,50.31,47.43,2017,26,BENGKULU
446.0, 2604,KABUPATEN BENGKULU SELATAN,18,1014,58.38,33.84,32.62,45.94,54.46,40.89,44.22,2017,26,BENGKULU
447.0, 2605,KABUPATEN SELUMA,14,748,50.23,27.27,22.34,39.14,44.02,37.22,35.55,2017,26,BENGKULU
448.0, 2606,KABUPATEN KAUR,13,614,53.24,30.23,26.3,39.06,48.45,38.64,39.0,2017,26,BENGKULU
449.0, 2607,KABUPATEN MUKOMUKO,22,1022,57.46,33.04,25.03,42.88,52.45,41.37,41.16,2017,26,BENGKULU
450.0, 2608,KABUPATEN LEBONG,10,459,55.71,28.28,27.65,43.6,49.43,39.46,39.77,2017,26,BENGKULU
451.0, 2609,KABUPATEN KEPAHIANG,10,580,57.14,29.85,27.4,43.14,51.77,42.63,40.85,2017,26,BENGKULU
452.0, 2610,KABUPATEN BENGKULU TENGAH,12,573,56.15,29.38,28.55,44.16,50.66,44.2,40.29,2017,26,BENGKULU
443.0, 2601,KOTA BENGKULU,29,1998,62.79,45.09,33.94,45.47,56.13,54.88,49.04,2018,26,BENGKULU
444.0, 2602,KABUPATEN BENGKULU UTARA,22,1043,56.99,35.91,29.12,48.73,50.4,50.86,43.1,2018,26,BENGKULU
445.0, 2603,KABUPATEN REJANG LEBONG,19,965,58.28,40.22,31.16,44.01,51.6,49.7,44.91,2018,26,BENGKULU
446.0, 2604,KABUPATEN BENGKULU SELATAN,19,1061,56.24,36.86,31.88,45.59,51.62,45.38,43.57,2018,26,BENGKULU
447.0, 2605,KABUPATEN SELUMA,15,830,48.55,29.68,26.97,44.47,44.01,39.4,36.96,2018,26,BENGKULU
448.0, 2606,KABUPATEN KAUR,13,600,50.08,31.31,27.29,46.16,45.26,44.06,38.45,2018,26,BENGKULU
449.0, 2607,KABUPATEN MUKOMUKO,21,1136,55.88,33.31,28.64,41.93,49.37,44.72,41.25,2018,26,BENGKULU
450.0, 2608,KABUPATEN LEBONG,10,477,54.49,33.42,27.85,42.25,51.21,43.81,40.98,2018,26,BENGKULU
451.0, 2609,KABUPATEN KEPAHIANG,10,576,57.32,35.85,27.8,43.38,50.14,45.19,42.25,2018,26,BENGKULU
452.0, 2610,KABUPATEN BENGKULU TENGAH,13,667,53.48,32.66,27.82,38.64,48.1,45.69,40.15,2018,26,BENGKULU
443.0, 2601,KOTA BENGKULU,31,2101,64.52,47.58,36.54,55.48,56.13,52.59,50.94,2019,26,BENGKULU
444.0, 2602,KABUPATEN BENGKULU UTARA,25,1074,56.51,37.93,31.53,52.14,49.03,48.74,43.81,2019,26,BENGKULU
445.0, 2603,KABUPATEN REJANG LEBONG,20,1084,60.1,44.15,35.95,50.58,51.71,52.01,47.95,2019,26,BENGKULU
446.0, 2604,KABUPATEN BENGKULU SELATAN,20,1019,56.36,38.66,33.96,49.88,49.53,47.85,44.54,2019,26,BENGKULU
447.0, 2605,KABUPATEN SELUMA,13,786,49.25,36.09,29.78,44.36,45.11,41.02,39.66,2019,26,BENGKULU
448.0, 2606,KABUPATEN KAUR,13,560,51.75,36.67,30.84,45.56,45.56,42.75,41.04,2019,26,BENGKULU
449.0, 2607,KABUPATEN MUKOMUKO,23,1089,55.66,37.38,31.21,48.13,48.88,44.95,43.05,2019,26,BENGKULU
450.0, 2608,KABUPATEN LEBONG,10,455,55.52,37.56,31.95,48.14,50.72,44.63,43.38,2019,26,BENGKULU
451.0, 2609,KABUPATEN KEPAHIANG,10,574,55.9,39.36,31.61,42.38,51.07,44.36,43.99,2019,26,BENGKULU
452.0, 2610,KABUPATEN BENGKULU TENGAH,14,650,54.89,37.71,30.75,49.12,47.39,47.25,42.7,2019,26,BENGKULU
453.0, 2701,KOTA TERNATE,16,916,75.4,66.76,75.54,64.9,69.57,59.03,68.53,2015,27,MALUKU UTARA
454.0, 2702,KOTA TIDORE KEPULAUAN,19,594,75.07,65.81,72.64,62.58,70.19,59.05,67.56,2015,27,MALUKU UTARA
455.0, 2703,KABUPATEN HALMAHERA BARAT,15,418,52.09,42.32,38.58,33.86,44.93,32.76,40.76,2015,27,MALUKU UTARA
456.0, 2704,KABUPATEN HALMAHERA UTARA,25,931,56.39,44.58,63.1,45.24,55.67,39.16,50.69,2015,27,MALUKU UTARA
457.0, 2705,KABUPATEN HALMAHERA SELATAN,30,983,50.87,42.57,49.71,41.5,52.79,41.48,46.49,2015,27,MALUKU UTARA
458.0, 2706,KABUPATEN HALMAHERA TENGAH,9,278,55.27,47.43,41.18,44.14,45.22,40.81,45.68,2015,27,MALUKU UTARA
459.0, 2707,KABUPATEN HALMAHERA TIMUR,12,299,65.56,51.91,54.73,60.22,53.88,46.13,55.41,2015,27,MALUKU UTARA
460.0, 2708,KABUPATEN KEPULAUAN SULA,18,588,71.58,65.31,80.02,64.64,71.66,48.54,66.96,2015,27,MALUKU UTARA
461.0, 2709,KABUPATEN PULAU MOROTAI,13,375,51.4,43.29,34.19,29.19,47.58,31.83,39.58,2015,27,MALUKU UTARA
462.0, 2710,KABUPATEN PULAU TALIABU,5,232,50.03,33.66,33.61,36.2,45.86,34.14,38.92,2015,27,MALUKU UTARA
453.0, 2701,KOTA TERNATE,17,783,50.81,36.89,40.02,42.24,39.8,47.92,42.95,2016,27,MALUKU UTARA
454.0, 2702,KOTA TIDORE KEPULAUAN,20,554,64.41,54.16,68.48,55.51,40.39,64.33,57.88,2016,27,MALUKU UTARA
455.0, 2703,KABUPATEN HALMAHERA BARAT,14,481,52.3,38.63,35.46,35.02,35.45,41.1,39.66,2016,27,MALUKU UTARA
456.0, 2704,KABUPATEN HALMAHERA UTARA,29,899,50.02,34.99,36.43,36.06,38.82,38.83,39.19,2016,27,MALUKU UTARA
457.0, 2705,KABUPATEN HALMAHERA SELATAN,30,890,52.47,42.36,36.34,40.18,41.33,42.06,42.46,2016,27,MALUKU UTARA
458.0, 2706,KABUPATEN HALMAHERA TENGAH,8,193,59.17,42.2,49.25,42.64,43.81,53.04,48.35,2016,27,MALUKU UTARA
459.0, 2707,KABUPATEN HALMAHERA TIMUR,12,318,64.16,47.41,67.5,55.72,52.02,58.59,57.57,2016,27,MALUKU UTARA
460.0, 2708,KABUPATEN KEPULAUAN SULA,18,589,72.05,47.68,65.51,57.39,44.92,66.84,59.07,2016,27,MALUKU UTARA
461.0, 2709,KABUPATEN PULAU MOROTAI,16,363,49.38,40.31,34.06,32.56,38.15,37.95,38.74,2016,27,MALUKU UTARA
462.0, 2710,KABUPATEN PULAU TALIABU,5,232,56.1,45.64,43.17,47.98,45.62,52.09,48.43,2016,27,MALUKU UTARA
453.0, 2701,KOTA TERNATE,17,964,47.2,31.42,29.03,40.93,44.3,43.55,37.78,2017,27,MALUKU UTARA
454.0, 2702,KOTA TIDORE KEPULAUAN,19,509,55.67,55.07,56.46,51.25,58.63,57.91,56.18,2017,27,MALUKU UTARA
455.0, 2703,KABUPATEN HALMAHERA BARAT,13,456,43.99,41.52,39.38,38.72,44.22,40.58,41.72,2017,27,MALUKU UTARA
456.0, 2704,KABUPATEN HALMAHERA UTARA,29,943,42.94,38.6,33.1,38.79,43.5,37.42,38.87,2017,27,MALUKU UTARA
457.0, 2705,KABUPATEN HALMAHERA SELATAN,33,972,48.87,45.22,37.5,40.11,46.37,44.19,43.97,2017,27,MALUKU UTARA
458.0, 2706,KABUPATEN HALMAHERA TENGAH,9,242,56.02,53.98,49.8,62.18,53.44,48.25,52.8,2017,27,MALUKU UTARA
459.0, 2707,KABUPATEN HALMAHERA TIMUR,12,334,50.45,49.43,36.39,49.21,49.69,50.17,46.43,2017,27,MALUKU UTARA
460.0, 2708,KABUPATEN KEPULAUAN SULA,15,606,60.68,54.63,55.24,57.88,56.64,52.62,56.53,2017,27,MALUKU UTARA
461.0, 2709,KABUPATEN PULAU MOROTAI,17,413,45.4,44.51,44.72,39.62,52.76,41.03,45.13,2017,27,MALUKU UTARA
462.0, 2710,KABUPATEN PULAU TALIABU,8,303,52.21,44.92,39.13,49.38,50.61,47.86,46.34,2017,27,MALUKU UTARA
453.0, 2701,KOTA TERNATE,17,945,48.63,32.91,26.1,40.65,39.88,37.11,36.72,2018,27,MALUKU UTARA
454.0, 2702,KOTA TIDORE KEPULAUAN,21,482,55.1,50.27,48.09,56.03,49.61,55.42,51.45,2018,27,MALUKU UTARA
455.0, 2703,KABUPATEN HALMAHERA BARAT,13,475,48.26,42.63,33.22,48.64,39.34,44.61,41.05,2018,27,MALUKU UTARA
456.0, 2704,KABUPATEN HALMAHERA UTARA,29,970,48.37,37.28,38.78,40.1,41.83,45.86,41.72,2018,27,MALUKU UTARA
457.0, 2705,KABUPATEN HALMAHERA SELATAN,36,1030,50.07,42.2,40.03,45.28,43.66,48.21,44.1,2018,27,MALUKU UTARA
458.0, 2706,KABUPATEN HALMAHERA TENGAH,9,215,62.31,56.95,55.4,59.6,53.62,63.06,58.2,2018,27,MALUKU UTARA
459.0, 2707,KABUPATEN HALMAHERA TIMUR,14,356,53.26,45.83,37.42,51.98,49.15,42.44,45.46,2018,27,MALUKU UTARA
460.0, 2708,KABUPATEN KEPULAUAN SULA,15,562,63.72,57.19,62.65,56.41,53.68,53.41,59.27,2018,27,MALUKU UTARA
461.0, 2709,KABUPATEN PULAU MOROTAI,17,468,52.64,47.84,45.17,43.4,46.88,42.54,47.46,2018,27,MALUKU UTARA
462.0, 2710,KABUPATEN PULAU TALIABU,10,364,69.29,55.28,62.64,47.92,55.89,61.95,60.95,2018,27,MALUKU UTARA
453.0, 2701,KOTA TERNATE,16,913,47.64,37.28,27.93,44.56,42.07,41.2,38.74,2019,27,MALUKU UTARA
454.0, 2702,KOTA TIDORE KEPULAUAN,20,504,46.06,42.4,34.9,51.2,45.43,47.03,42.53,2019,27,MALUKU UTARA
455.0, 2703,KABUPATEN HALMAHERA BARAT,13,478,42.57,45.2,33.17,44.52,40.91,42.76,40.79,2019,27,MALUKU UTARA
456.0, 2704,KABUPATEN HALMAHERA UTARA,30,1007,40.3,36.22,29.08,42.17,40.88,38.77,36.5,2019,27,MALUKU UTARA
457.0, 2705,KABUPATEN HALMAHERA SELATAN,14,561,39.39,35.27,28.27,37.21,38.18,39.03,35.29,2019,27,MALUKU UTARA
458.0, 2706,KABUPATEN HALMAHERA TENGAH,5,124,42.0,36.64,30.26,35.63,41.37,39.37,37.23,2019,27,MALUKU UTARA
459.0, 2707,KABUPATEN HALMAHERA TIMUR,12,334,40.9,37.05,29.3,42.14,38.9,41.39,36.82,2019,27,MALUKU UTARA
460.0, 2708,KABUPATEN KEPULAUAN SULA,16,601,41.59,37.96,34.49,46.29,44.39,37.22,38.76,2019,27,MALUKU UTARA
461.0, 2709,KABUPATEN PULAU MOROTAI,9,247,43.02,34.46,29.5,38.13,37.17,37.87,36.16,2019,27,MALUKU UTARA
462.0, 2710,KABUPATEN PULAU TALIABU,13,355,49.19,44.01,41.63,44.37,48.75,45.35,45.48,2019,27,MALUKU UTARA
463.0, 2801,KOTA PANGKALPINANG,13,795,66.88,49.42,37.17,40.75,49.6,42.2,47.67,2015,28,BANGKA BELITUNG
464.0, 2802,KABUPATEN BANGKA,21,977,69.52,43.65,36.39,37.35,51.18,43.85,46.99,2015,28,BANGKA BELITUNG
465.0, 2803,KABUPATEN BANGKA BARAT,12,589,66.47,48.23,31.11,35.25,47.84,40.01,44.82,2015,28,BANGKA BELITUNG
466.0, 2804,KABUPATEN BANGKA TENGAH,9,432,66.94,39.76,34.35,37.64,49.57,42.12,45.06,2015,28,BANGKA BELITUNG
467.0, 2805,KABUPATEN BANGKA SELATAN,12,453,63.12,50.16,39.33,40.63,49.05,42.42,47.45,2015,28,BANGKA BELITUNG
468.0, 2806,KABUPATEN BELITUNG,9,516,68.91,43.02,32.95,38.27,50.34,43.77,46.21,2015,28,BANGKA BELITUNG
469.0, 2807,KABUPATEN BELITUNG TIMUR,6,359,73.27,43.44,36.6,39.19,55.01,47.68,49.2,2015,28,BANGKA BELITUNG
463.0, 2801,KOTA PANGKALPINANG,14,818,61.98,44.57,36.44,46.7,49.49,53.32,48.75,2016,28,BANGKA BELITUNG
464.0, 2802,KABUPATEN BANGKA,21,933,60.88,37.2,30.9,42.14,47.55,51.75,45.07,2016,28,BANGKA BELITUNG
465.0, 2803,KABUPATEN BANGKA BARAT,12,534,58.82,37.21,27.62,38.93,44.09,47.18,42.31,2016,28,BANGKA BELITUNG
466.0, 2804,KABUPATEN BANGKA TENGAH,9,425,59.45,34.79,31.17,41.88,46.84,50.01,44.02,2016,28,BANGKA BELITUNG
467.0, 2805,KABUPATEN BANGKA SELATAN,12,470,56.8,40.46,31.58,40.31,44.21,48.37,43.62,2016,28,BANGKA BELITUNG
468.0, 2806,KABUPATEN BELITUNG,8,546,62.44,36.79,28.56,42.24,47.41,52.3,44.96,2016,28,BANGKA BELITUNG
469.0, 2807,KABUPATEN BELITUNG TIMUR,6,421,64.7,39.66,33.84,44.25,51.33,59.14,48.82,2016,28,BANGKA BELITUNG
463.0, 2801,KOTA PANGKALPINANG,14,895,67.81,43.12,40.71,57.43,59.98,63.83,53.0,2017,28,BANGKA BELITUNG
464.0, 2802,KABUPATEN BANGKA,21,988,65.96,37.08,38.69,51.88,59.02,52.81,49.6,2017,28,BANGKA BELITUNG
465.0, 2803,KABUPATEN BANGKA BARAT,12,591,63.28,34.51,34.55,49.79,57.4,49.21,46.52,2017,28,BANGKA BELITUNG
466.0, 2804,KABUPATEN BANGKA TENGAH,9,465,64.65,34.5,36.99,51.61,58.15,54.78,48.15,2017,28,BANGKA BELITUNG
467.0, 2805,KABUPATEN BANGKA SELATAN,12,530,58.29,30.64,32.33,52.04,52.34,48.7,43.24,2017,28,BANGKA BELITUNG
468.0, 2806,KABUPATEN BELITUNG,8,574,65.34,38.84,38.29,63.4,60.94,53.48,50.33,2017,28,BANGKA BELITUNG
469.0, 2807,KABUPATEN BELITUNG TIMUR,8,428,67.38,36.34,39.17,59.75,60.31,62.98,50.94,2017,28,BANGKA BELITUNG
463.0, 2801,KOTA PANGKALPINANG,14,845,67.68,50.15,36.39,51.69,58.94,57.16,52.84,2018,28,BANGKA BELITUNG
464.0, 2802,KABUPATEN BANGKA,21,1166,64.08,41.41,32.56,50.5,56.68,50.77,48.07,2018,28,BANGKA BELITUNG
465.0, 2803,KABUPATEN BANGKA BARAT,12,697,61.52,37.56,29.83,46.43,52.67,47.48,44.84,2018,28,BANGKA BELITUNG
466.0, 2804,KABUPATEN BANGKA TENGAH,10,495,62.93,38.24,32.52,46.8,54.13,55.24,46.81,2018,28,BANGKA BELITUNG
467.0, 2805,KABUPATEN BANGKA SELATAN,13,710,57.39,36.27,29.45,46.06,51.17,45.68,43.01,2018,28,BANGKA BELITUNG
468.0, 2806,KABUPATEN BELITUNG,8,633,65.0,42.69,34.38,52.83,56.75,54.75,49.49,2018,28,BANGKA BELITUNG
469.0, 2807,KABUPATEN BELITUNG TIMUR,7,513,65.46,43.27,31.97,48.64,58.4,57.17,49.52,2018,28,BANGKA BELITUNG
463.0, 2801,KOTA PANGKALPINANG,14,978,69.2,50.96,37.92,58.41,58.31,56.12,53.95,2019,28,BANGKA BELITUNG
464.0, 2802,KABUPATEN BANGKA,21,1235,65.56,43.96,35.52,53.1,55.57,54.61,50.01,2019,28,BANGKA BELITUNG
465.0, 2803,KABUPATEN BANGKA BARAT,13,735,62.81,41.19,32.48,50.31,52.3,50.53,47.02,2019,28,BANGKA BELITUNG
466.0, 2804,KABUPATEN BANGKA TENGAH,11,602,65.18,42.0,35.49,56.41,56.23,55.07,49.65,2019,28,BANGKA BELITUNG
467.0, 2805,KABUPATEN BANGKA SELATAN,14,746,59.35,39.81,33.45,54.34,50.83,43.76,45.52,2019,28,BANGKA BELITUNG
468.0, 2806,KABUPATEN BELITUNG,8,677,66.36,45.92,36.26,60.6,55.81,54.86,51.1,2019,28,BANGKA BELITUNG
469.0, 2807,KABUPATEN BELITUNG TIMUR,7,487,66.24,42.85,33.21,54.74,56.08,54.28,49.46,2019,28,BANGKA BELITUNG
470.0, 2901,KOTA GORONTALO,12,675,62.21,59.38,48.1,53.56,55.5,44.53,53.88,2015,29,GORONTALO
471.0, 2902,KABUPATEN GORONTALO,26,1195,56.9,48.15,35.16,41.82,48.45,39.88,45.06,2015,29,GORONTALO
472.0, 2903,KABUPATEN BOALEMO,11,574,56.82,56.42,31.01,43.27,50.19,36.64,45.73,2015,29,GORONTALO
473.0, 2904,KABUPATEN POHUWATO,13,640,73.2,66.47,67.33,64.57,67.4,61.87,66.81,2015,29,GORONTALO
474.0, 2905,KABUPATEN BONE BOLANGO,12,604,61.1,68.14,53.61,64.25,62.35,47.77,59.54,2015,29,GORONTALO
475.0, 2906,KABUPATEN GORONTALO UTARA,10,707,65.19,59.9,51.6,55.64,52.67,43.99,54.83,2015,29,GORONTALO
470.0, 2901,KOTA GORONTALO,12,743,54.05,38.71,33.07,38.7,44.3,45.91,42.46,2016,29,GORONTALO
471.0, 2902,KABUPATEN GORONTALO,27,1397,54.04,30.0,26.36,35.35,40.6,40.89,37.87,2016,29,GORONTALO
472.0, 2903,KABUPATEN BOALEMO,12,576,53.85,30.15,29.11,34.74,42.14,42.16,38.69,2016,29,GORONTALO
473.0, 2904,KABUPATEN POHUWATO,13,660,60.18,44.83,61.17,56.72,62.87,53.95,56.62,2016,29,GORONTALO
474.0, 2905,KABUPATEN BONE BOLANGO,12,583,58.65,36.4,36.68,43.22,43.86,46.16,44.16,2016,29,GORONTALO
475.0, 2906,KABUPATEN GORONTALO UTARA,11,642,53.37,40.6,44.27,43.34,43.84,50.39,45.97,2016,29,GORONTALO
470.0, 2901,KOTA GORONTALO,11,740,55.72,38.12,39.1,49.26,51.6,50.45,46.0,2017,29,GORONTALO
471.0, 2902,KABUPATEN GORONTALO,30,1595,52.21,31.22,29.32,38.39,47.88,43.28,39.55,2017,29,GORONTALO
472.0, 2903,KABUPATEN BOALEMO,12,635,51.65,29.0,30.51,39.5,45.45,48.5,39.14,2017,29,GORONTALO
473.0, 2904,KABUPATEN POHUWATO,13,683,54.23,38.11,38.75,38.03,49.8,49.3,44.83,2017,29,GORONTALO
474.0, 2905,KABUPATEN BONE BOLANGO,13,635,56.6,40.08,38.0,56.22,52.69,49.33,46.64,2017,29,GORONTALO
475.0, 2906,KABUPATEN GORONTALO UTARA,13,720,50.52,35.06,28.95,35.48,43.73,49.8,39.92,2017,29,GORONTALO
470.0, 2901,KOTA GORONTALO,10,767,55.58,40.45,30.51,43.6,46.66,45.37,43.08,2018,29,GORONTALO
471.0, 2902,KABUPATEN GORONTALO,30,1578,50.86,31.24,26.74,37.61,44.4,40.88,37.91,2018,29,GORONTALO
472.0, 2903,KABUPATEN BOALEMO,14,671,50.1,31.56,27.28,38.04,44.5,44.52,38.1,2018,29,GORONTALO
473.0, 2904,KABUPATEN POHUWATO,13,750,45.97,29.0,26.26,35.77,40.21,42.06,35.34,2018,29,GORONTALO
474.0, 2905,KABUPATEN BONE BOLANGO,14,619,53.19,35.37,30.7,49.11,46.52,45.82,41.46,2018,29,GORONTALO
475.0, 2906,KABUPATEN GORONTALO UTARA,13,716,50.55,31.12,27.85,40.12,44.69,45.09,38.46,2018,29,GORONTALO
470.0, 2901,KOTA GORONTALO,11,791,57.41,42.2,30.26,51.23,47.37,44.36,44.37,2019,29,GORONTALO
471.0, 2902,KABUPATEN GORONTALO,30,1602,52.87,37.03,29.95,46.63,45.08,41.14,40.97,2019,29,GORONTALO
472.0, 2903,KABUPATEN BOALEMO,14,610,51.94,37.08,30.04,44.73,45.26,43.68,40.92,2019,29,GORONTALO
473.0, 2904,KABUPATEN POHUWATO,15,708,47.55,35.98,29.62,41.76,42.35,38.46,38.45,2019,29,GORONTALO
474.0, 2905,KABUPATEN BONE BOLANGO,14,586,54.7,39.23,32.4,47.08,45.69,47.15,43.19,2019,29,GORONTALO
475.0, 2906,KABUPATEN GORONTALO UTARA,13,702,50.99,36.05,31.09,43.94,45.52,42.34,40.58,2019,29,GORONTALO
476.0, 3001,KOTA SERANG,45,2077,62.72,54.67,48.36,40.7,52.91,45.34,50.78,2015,30,BANTEN
477.0, 3002,KOTA TANGERANG,87,4802,69.31,64.15,60.22,48.86,59.44,55.18,59.53,2015,30,BANTEN
478.0, 3003,KOTA CILEGON,37,1824,61.31,48.17,39.15,36.88,49.18,41.06,45.96,2015,30,BANTEN
479.0, 3004,KOTA TANGERANG SELATAN,82,3885,72.01,62.32,52.39,51.08,57.87,53.77,58.24,2015,30,BANTEN
480.0, 3005,KABUPATEN SERANG,136,6426,57.74,44.48,36.31,38.97,45.63,40.12,43.88,2015,30,BANTEN
481.0, 3006,KABUPATEN PANDEGLANG,103,4352,67.26,58.74,56.95,45.94,55.86,55.11,56.64,2015,30,BANTEN
482.0, 3007,KABUPATEN LEBAK,107,4251,61.14,45.84,35.67,39.85,46.44,42.06,45.17,2015,30,BANTEN
483.0, 3008,KABUPATEN TANGERANG,167,9287,64.24,54.65,46.4,49.71,51.24,51.33,52.93,2015,30,BANTEN
476.0, 3001,KOTA SERANG,47,2185,56.7,41.86,36.21,47.71,48.48,47.58,46.42,2016,30,BANTEN
477.0, 3002,KOTA TANGERANG,91,4581,59.94,50.7,43.84,52.42,49.87,53.03,51.63,2016,30,BANTEN
478.0, 3003,KOTA CILEGON,38,1744,55.72,37.44,30.97,40.69,44.95,48.28,43.01,2016,30,BANTEN
479.0, 3004,KOTA TANGERANG SELATAN,81,4030,63.78,53.28,46.54,51.29,52.24,60.06,54.53,2016,30,BANTEN
480.0, 3005,KABUPATEN SERANG,141,6540,51.85,44.36,38.52,50.66,47.53,44.82,46.29,2016,30,BANTEN
481.0, 3006,KABUPATEN PANDEGLANG,106,4491,53.88,39.98,36.39,45.53,46.01,50.12,45.32,2016,30,BANTEN
482.0, 3007,KABUPATEN LEBAK,110,4240,52.86,35.84,30.73,43.77,43.26,46.07,42.09,2016,30,BANTEN
483.0, 3008,KABUPATEN TANGERANG,182,9531,55.46,44.96,39.74,51.03,46.93,52.3,48.4,2016,30,BANTEN
476.0, 3001,KOTA SERANG,48,2226,57.72,35.78,31.64,45.5,54.28,45.43,44.11,2017,30,BANTEN
477.0, 3002,KOTA TANGERANG,92,4915,62.74,45.19,37.14,49.48,59.12,55.56,50.49,2017,30,BANTEN
478.0, 3003,KOTA CILEGON,40,1765,57.83,33.67,27.05,42.69,52.05,39.44,41.74,2017,30,BANTEN
479.0, 3004,KOTA TANGERANG SELATAN,84,4266,68.46,53.93,44.63,59.13,62.71,59.23,57.11,2017,30,BANTEN
480.0, 3005,KABUPATEN SERANG,146,7054,51.08,30.9,28.53,40.97,46.68,40.15,38.69,2017,30,BANTEN
481.0, 3006,KABUPATEN PANDEGLANG,111,5026,52.16,31.15,28.9,43.34,47.22,41.84,39.43,2017,30,BANTEN
482.0, 3007,KABUPATEN LEBAK,116,4792,53.99,32.88,28.72,44.62,48.37,43.37,40.54,2017,30,BANTEN
483.0, 3008,KABUPATEN TANGERANG,177,10439,56.25,35.39,33.49,46.92,52.24,44.07,43.59,2017,30,BANTEN
476.0, 3001,KOTA SERANG,47,2560,56.36,39.16,28.68,43.83,49.91,54.13,43.38,2018,30,BANTEN
477.0, 3002,KOTA TANGERANG,94,5568,63.36,50.35,33.36,47.79,55.81,58.87,50.53,2018,30,BANTEN
478.0, 3003,KOTA CILEGON,41,1928,57.45,39.98,29.5,45.1,51.64,42.92,44.14,2018,30,BANTEN
479.0, 3004,KOTA TANGERANG SELATAN,92,4979,67.39,59.22,38.55,56.38,59.57,61.88,56.12,2018,30,BANTEN
480.0, 3005,KABUPATEN SERANG,146,7679,49.83,32.31,27.2,38.61,44.94,39.34,38.09,2018,30,BANTEN
481.0, 3006,KABUPATEN PANDEGLANG,112,5169,51.64,34.1,27.73,39.83,46.49,40.67,39.45,2018,30,BANTEN
482.0, 3007,KABUPATEN LEBAK,120,5190,52.85,34.8,28.28,41.72,46.57,43.43,40.25,2018,30,BANTEN
483.0, 3008,KABUPATEN TANGERANG,186,12068,55.08,39.71,30.29,43.83,48.6,44.34,42.96,2018,30,BANTEN
476.0, 3001,KOTA SERANG,45,2371,57.24,43.09,31.87,49.48,51.08,51.53,45.77,2019,30,BANTEN
477.0, 3002,KOTA TANGERANG,95,5215,64.76,53.28,36.27,56.13,56.1,57.11,52.64,2019,30,BANTEN
478.0, 3003,KOTA CILEGON,40,1814,58.21,43.13,32.76,49.62,51.26,48.61,46.19,2019,30,BANTEN
479.0, 3004,KOTA TANGERANG SELATAN,95,5038,69.59,61.69,40.69,62.52,60.19,60.86,58.2,2019,30,BANTEN
480.0, 3005,KABUPATEN SERANG,149,7273,49.69,37.8,30.39,45.44,45.87,41.93,40.73,2019,30,BANTEN
481.0, 3006,KABUPATEN PANDEGLANG,112,5161,50.8,37.73,30.46,44.31,46.16,42.34,41.04,2019,30,BANTEN
482.0, 3007,KABUPATEN LEBAK,121,5271,51.44,37.7,30.35,43.96,46.44,42.81,41.19,2019,30,BANTEN
483.0, 3008,KABUPATEN TANGERANG,184,11199,55.36,44.27,33.95,48.96,49.75,46.29,45.59,2019,30,BANTEN
