No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,Tahun,KdProv,Provinsi
35.0, 0302,KOTA SURAKARTA,32,3054,74.72,61.18,64.37,60.12,62.05,67.78,65.04,2016,3,JAWA TENGAH
36.0, 0303,KOTA TEGAL,11,1052,69.98,58.04,59.96,58.17,58.82,65.49,61.74,2016,3,JAWA TENGAH
37.0, 0304,KOTA PEKALONGAN,14,1012,71.9,59.61,60.9,63.71,60.58,69.41,64.35,2016,3,JAWA TENGAH
38.0, 0305,KOTA SALATIGA,11,836,74.82,63.16,54.78,56.73,58.55,65.21,62.21,2016,3,JAWA TENGAH
39.0, 0306,KOTA MAGELANG,13,825,76.76,59.5,61.42,58.58,62.38,65.21,63.98,2016,3,JAWA TENGAH
40.0, 0307,KABUPATEN BANYUMAS,38,3244,73.0,54.73,52.53,54.01,57.51,60.59,58.73,2016,3,JAWA TENGAH
41.0, 0308,KABUPATEN BANJARNEGARA,15,1381,73.16,54.49,51.89,53.15,55.7,62.84,58.54,2016,3,JAWA TENGAH
42.0, 0309,KABUPATEN CILACAP,46,3001,71.77,49.52,49.59,50.18,52.2,57.3,55.09,2016,3,JAWA TENGAH
43.0, 0310,KABUPATEN PURBALINGGA,19,1237,74.69,50.94,54.94,53.25,55.49,60.97,58.38,2016,3,JAWA TENGAH
44.0, 0311,KABUPATEN KEBUMEN,26,2248,74.69,50.85,54.65,51.84,55.18,59.9,57.85,2016,3,JAWA TENGAH
45.0, 0312,KABUPATEN MAGELANG,33,1912,74.58,54.07,53.12,50.63,55.57,61.84,58.3,2016,3,JAWA TENGAH
46.0, 0313,KABUPATEN PURWOREJO,21,1477,75.19,51.68,52.67,51.27,55.83,58.81,57.58,2016,3,JAWA TENGAH
47.0, 0314,KABUPATEN TEMANGGUNG,20,1248,73.77,50.53,49.69,46.47,52.77,56.78,55.0,2016,3,JAWA TENGAH
48.0, 0315,KABUPATEN WONOSOBO,20,1377,71.94,48.7,46.22,43.59,49.34,56.99,52.8,2016,3,JAWA TENGAH
49.0, 0316,KABUPATEN BOYOLALI,31,1897,71.79,51.89,51.56,50.91,51.54,60.43,56.35,2016,3,JAWA TENGAH
50.0, 0317,KABUPATEN KARANGANYAR,15,1893,71.97,51.21,48.6,47.94,51.82,59.06,55.1,2016,3,JAWA TENGAH
51.0, 0318,KABUPATEN KLATEN,26,2629,72.5,56.42,51.05,51.38,52.7,61.69,57.62,2016,3,JAWA TENGAH
52.0, 0319,KABUPATEN SRAGEN,26,1975,69.72,49.1,45.66,46.81,48.49,57.06,52.81,2016,3,JAWA TENGAH
53.0, 0320,KABUPATEN SUKOHARJO,30,2017,72.69,54.75,53.51,52.49,54.81,61.6,58.31,2016,3,JAWA TENGAH
54.0, 0321,KABUPATEN WONOGIRI,16,1509,74.26,52.4,52.27,50.81,52.76,61.06,57.26,2016,3,JAWA TENGAH
55.0, 0322,KABUPATEN BLORA,27,1593,69.08,44.63,43.31,43.41,47.13,53.31,50.15,2016,3,JAWA TENGAH
56.0, 0323,KABUPATEN JEPARA,39,2210,70.35,60.32,59.18,60.51,55.18,67.52,62.18,2016,3,JAWA TENGAH
57.0, 0324,KABUPATEN KUDUS,28,2619,72.5,60.6,62.12,61.49,59.07,67.94,63.95,2016,3,JAWA TENGAH
58.0, 0325,KABUPATEN PATI,43,3458,71.37,57.83,58.41,61.2,56.33,64.64,61.63,2016,3,JAWA TENGAH
59.0, 0326,KABUPATEN REMBANG,19,1573,70.65,52.33,50.69,50.49,51.73,61.54,56.24,2016,3,JAWA TENGAH
60.0, 0327,KABUPATEN DEMAK,68,3551,65.84,59.56,57.7,57.86,53.47,67.05,60.25,2016,3,JAWA TENGAH
61.0, 0328,KABUPATEN GROBOGAN,47,3724,67.15,54.97,54.48,57.7,51.78,64.07,58.36,2016,3,JAWA TENGAH
62.0, 0329,KABUPATEN KENDAL,32,2276,68.87,55.83,52.81,53.94,51.45,62.15,57.51,2016,3,JAWA TENGAH
63.0, 0330,KABUPATEN SEMARANG,22,1433,73.48,55.71,56.39,54.01,54.18,62.79,59.43,2016,3,JAWA TENGAH
64.0, 0331,KABUPATEN BATANG,18,1131,69.82,61.02,60.0,58.41,56.91,66.84,62.17,2016,3,JAWA TENGAH
65.0, 0332,KABUPATEN BREBES,38,2900,67.19,46.23,41.96,42.32,44.68,52.46,49.14,2016,3,JAWA TENGAH
66.0, 0333,KABUPATEN PEKALONGAN,21,1538,71.26,55.02,52.92,54.39,53.14,63.57,58.38,2016,3,JAWA TENGAH
67.0, 0334,KABUPATEN PEMALANG,25,2262,68.92,51.91,48.13,50.23,49.62,57.99,54.47,2016,3,JAWA TENGAH
68.0, 0335,KABUPATEN TEGAL,22,1803,69.88,52.08,50.55,49.48,52.43,60.72,55.86,2016,3,JAWA TENGAH
34.0, 0301,KOTA SEMARANG,68,6957,78.67,63.16,50.18,57.02,59.7,58.33,62.61,2017,3,JAWA TENGAH
35.0, 0302,KOTA SURAKARTA,31,3051,81.66,67.11,60.01,64.39,67.61,64.41,68.46,2017,3,JAWA TENGAH
36.0, 0303,KOTA TEGAL,11,1076,77.07,53.98,48.7,54.74,60.62,56.92,59.25,2017,3,JAWA TENGAH
37.0, 0304,KOTA PEKALONGAN,15,1091,79.71,59.92,52.22,58.81,69.57,61.85,63.68,2017,3,JAWA TENGAH
38.0, 0305,KOTA SALATIGA,11,934,81.98,68.78,54.98,59.68,65.27,63.56,67.14,2017,3,JAWA TENGAH
39.0, 0306,KOTA MAGELANG,14,966,82.89,66.82,58.4,63.32,63.82,65.83,68.19,2017,3,JAWA TENGAH
40.0, 0307,KABUPATEN BANYUMAS,38,3794,80.45,58.61,50.56,56.43,61.52,59.34,62.18,2017,3,JAWA TENGAH
41.0, 0308,KABUPATEN BANJARNEGARA,17,1525,78.13,53.21,41.89,53.54,54.39,56.9,57.3,2017,3,JAWA TENGAH
42.0, 0309,KABUPATEN CILACAP,48,3253,77.66,51.0,44.94,52.87,57.96,54.28,57.11,2017,3,JAWA TENGAH
43.0, 0310,KABUPATEN PURBALINGGA,20,1351,81.69,57.51,52.15,58.98,63.69,61.61,63.16,2017,3,JAWA TENGAH
44.0, 0311,KABUPATEN KEBUMEN,27,2379,79.76,55.44,50.68,58.13,54.44,59.83,61.04,2017,3,JAWA TENGAH
45.0, 0312,KABUPATEN MAGELANG,32,2380,80.95,60.12,52.96,60.64,60.22,60.84,63.68,2017,3,JAWA TENGAH
46.0, 0313,KABUPATEN PURWOREJO,22,1534,81.15,58.54,52.11,61.64,66.85,59.89,63.36,2017,3,JAWA TENGAH
47.0, 0314,KABUPATEN TEMANGGUNG,21,1323,76.98,55.44,46.54,48.71,54.85,55.54,58.2,2017,3,JAWA TENGAH
48.0, 0315,KABUPATEN WONOSOBO,19,1652,77.74,50.85,44.7,52.81,55.64,55.88,57.16,2017,3,JAWA TENGAH
49.0, 0316,KABUPATEN BOYOLALI,29,2086,77.88,52.96,45.78,54.5,55.47,55.42,57.98,2017,3,JAWA TENGAH
50.0, 0317,KABUPATEN KARANGANYAR,14,2123,78.55,53.59,45.39,50.83,55.12,55.86,58.11,2017,3,JAWA TENGAH
51.0, 0318,KABUPATEN KLATEN,25,2836,78.1,56.66,45.88,51.65,60.56,58.47,59.45,2017,3,JAWA TENGAH
52.0, 0319,KABUPATEN SRAGEN,25,2057,76.77,51.52,43.65,51.87,56.12,57.16,57.05,2017,3,JAWA TENGAH
53.0, 0320,KABUPATEN SUKOHARJO,30,2281,78.96,56.33,47.73,55.45,61.79,56.53,60.09,2017,3,JAWA TENGAH
54.0, 0321,KABUPATEN WONOGIRI,17,1607,80.65,57.6,48.23,57.92,57.08,61.31,61.53,2017,3,JAWA TENGAH
55.0, 0322,KABUPATEN BLORA,28,1798,74.94,48.85,43.14,54.69,56.35,50.66,54.82,2017,3,JAWA TENGAH
56.0, 0323,KABUPATEN JEPARA,44,2484,75.38,50.03,39.95,48.48,49.72,55.36,54.53,2017,3,JAWA TENGAH
57.0, 0324,KABUPATEN KUDUS,31,2799,78.27,55.85,47.14,52.75,60.73,59.3,59.94,2017,3,JAWA TENGAH
58.0, 0325,KABUPATEN PATI,47,4005,76.09,51.63,44.6,51.17,57.79,54.64,56.75,2017,3,JAWA TENGAH
59.0, 0326,KABUPATEN REMBANG,19,1624,78.47,51.95,45.92,53.64,61.97,57.45,58.45,2017,3,JAWA TENGAH
60.0, 0327,KABUPATEN DEMAK,72,3882,66.43,46.11,33.93,46.09,48.16,50.44,49.16,2017,3,JAWA TENGAH
61.0, 0328,KABUPATEN GROBOGAN,50,3804,72.16,45.9,37.12,49.37,48.06,49.82,51.2,2017,3,JAWA TENGAH
62.0, 0329,KABUPATEN KENDAL,32,2386,73.89,50.7,40.87,50.77,52.56,52.85,54.46,2017,3,JAWA TENGAH
63.0, 0330,KABUPATEN SEMARANG,23,1663,77.93,55.91,45.27,52.05,52.76,58.69,58.82,2017,3,JAWA TENGAH
64.0, 0331,KABUPATEN BATANG,20,1226,70.36,50.78,37.79,42.91,49.46,52.34,52.25,2017,3,JAWA TENGAH
65.0, 0332,KABUPATEN BREBES,38,3233,70.87,43.96,34.41,45.13,48.93,44.63,48.66,2017,3,JAWA TENGAH
66.0, 0333,KABUPATEN PEKALONGAN,20,1604,75.26,50.53,40.55,46.93,59.04,53.31,55.02,2017,3,JAWA TENGAH
67.0, 0334,KABUPATEN PEMALANG,26,2462,74.19,47.34,40.45,47.35,56.05,49.39,52.95,2017,3,JAWA TENGAH
68.0, 0335,KABUPATEN TEGAL,24,2072,74.36,47.38,38.36,44.26,52.46,48.07,52.12,2017,3,JAWA TENGAH
34.0, 0301,KOTA SEMARANG,73,7664,77.27,66.54,47.95,50.3,56.19,60.73,62.18,2018,3,JAWA TENGAH
35.0, 0302,KOTA SURAKARTA,31,3359,81.21,72.15,56.76,55.05,65.1,67.41,68.3,2018,3,JAWA TENGAH
36.0, 0303,KOTA TEGAL,11,1119,74.14,59.62,45.14,48.65,57.32,58.88,58.96,2018,3,JAWA TENGAH
37.0, 0304,KOTA PEKALONGAN,16,1236,77.93,64.14,48.04,54.05,61.56,62.96,62.6,2018,3,JAWA TENGAH
38.0, 0305,KOTA SALATIGA,11,893,81.16,72.73,53.15,53.57,62.13,68.26,67.6,2018,3,JAWA TENGAH
39.0, 0306,KOTA MAGELANG,14,1054,80.62,70.28,56.8,54.4,63.14,65.21,67.6,2018,3,JAWA TENGAH
40.0, 0307,KABUPATEN BANYUMAS,41,4216,77.76,62.02,45.25,47.22,55.48,59.28,59.98,2018,3,JAWA TENGAH
41.0, 0308,KABUPATEN BANJARNEGARA,18,1678,75.97,57.84,42.97,45.99,53.41,56.67,57.8,2018,3,JAWA TENGAH
42.0, 0309,KABUPATEN CILACAP,48,3523,75.61,57.42,41.73,46.65,56.05,54.47,56.97,2018,3,JAWA TENGAH
43.0, 0310,KABUPATEN PURBALINGGA,20,1450,77.91,60.48,54.13,50.94,57.14,61.93,62.61,2018,3,JAWA TENGAH
44.0, 0311,KABUPATEN KEBUMEN,27,2613,78.15,61.02,47.35,50.14,55.22,60.82,60.8,2018,3,JAWA TENGAH
45.0, 0312,KABUPATEN MAGELANG,36,2627,77.67,64.0,48.41,52.11,59.35,63.25,62.44,2018,3,JAWA TENGAH
46.0, 0313,KABUPATEN PURWOREJO,23,1741,78.29,62.83,48.93,55.4,62.75,63.27,62.81,2018,3,JAWA TENGAH
47.0, 0314,KABUPATEN TEMANGGUNG,23,1370,75.83,59.94,46.66,44.48,53.79,56.66,58.96,2018,3,JAWA TENGAH
48.0, 0315,KABUPATEN WONOSOBO,20,1833,74.46,56.88,43.91,47.84,54.55,56.05,57.19,2018,3,JAWA TENGAH
49.0, 0316,KABUPATEN BOYOLALI,30,2318,75.36,57.86,43.03,48.17,54.02,54.99,57.4,2018,3,JAWA TENGAH
50.0, 0317,KABUPATEN KARANGANYAR,15,2293,76.24,60.37,48.64,46.46,52.18,56.86,59.69,2018,3,JAWA TENGAH
51.0, 0318,KABUPATEN KLATEN,23,3031,76.92,61.7,43.6,47.11,56.8,60.25,59.75,2018,3,JAWA TENGAH
52.0, 0319,KABUPATEN SRAGEN,27,2194,74.56,57.72,47.76,46.17,54.13,58.11,58.69,2018,3,JAWA TENGAH
53.0, 0320,KABUPATEN SUKOHARJO,30,2613,75.89,61.26,44.79,48.51,59.27,57.53,59.47,2018,3,JAWA TENGAH
54.0, 0321,KABUPATEN WONOGIRI,19,1802,78.1,62.24,43.75,48.89,55.35,60.52,60.3,2018,3,JAWA TENGAH
55.0, 0322,KABUPATEN BLORA,30,1963,71.52,52.95,39.59,45.49,52.85,50.56,53.44,2018,3,JAWA TENGAH
56.0, 0323,KABUPATEN JEPARA,43,2693,73.24,54.91,37.69,45.26,52.02,56.13,54.83,2018,3,JAWA TENGAH
57.0, 0324,KABUPATEN KUDUS,33,3205,76.79,61.02,45.44,50.42,57.09,60.91,60.43,2018,3,JAWA TENGAH
58.0, 0325,KABUPATEN PATI,51,4486,74.29,56.47,42.55,46.87,53.86,54.93,56.61,2018,3,JAWA TENGAH
59.0, 0326,KABUPATEN REMBANG,19,1980,74.84,56.21,41.82,44.13,54.38,59.74,57.28,2018,3,JAWA TENGAH
60.0, 0327,KABUPATEN DEMAK,71,4338,66.3,47.64,33.45,45.73,47.05,48.61,48.92,2018,3,JAWA TENGAH
61.0, 0328,KABUPATEN GROBOGAN,52,3995,69.4,50.73,35.06,41.68,45.7,51.38,51.15,2018,3,JAWA TENGAH
62.0, 0329,KABUPATEN KENDAL,33,2507,72.58,55.78,39.52,44.31,52.59,52.3,54.62,2018,3,JAWA TENGAH
63.0, 0330,KABUPATEN SEMARANG,22,1805,76.75,60.87,44.8,49.04,50.7,61.67,59.75,2018,3,JAWA TENGAH
64.0, 0331,KABUPATEN BATANG,21,1378,72.8,56.39,44.35,47.97,47.86,55.56,56.56,2018,3,JAWA TENGAH
65.0, 0332,KABUPATEN BREBES,40,3916,70.62,49.64,33.71,41.22,47.67,48.79,50.35,2018,3,JAWA TENGAH
66.0, 0333,KABUPATEN PEKALONGAN,21,1673,74.46,56.12,39.43,43.43,55.86,57.0,56.22,2018,3,JAWA TENGAH
67.0, 0334,KABUPATEN PEMALANG,28,2679,71.75,53.5,37.93,43.08,51.58,50.17,52.94,2018,3,JAWA TENGAH
68.0, 0335,KABUPATEN TEGAL,25,2196,73.35,54.12,36.95,39.88,51.52,51.71,53.56,2018,3,JAWA TENGAH
34.0, 0301,KOTA SEMARANG,75,7442,80.65,68.54,48.77,53.95,58.45,59.99,64.1,2019,3,JAWA TENGAH
35.0, 0302,KOTA SURAKARTA,33,3475,83.04,73.22,54.51,59.24,62.73,65.08,68.49,2019,3,JAWA TENGAH
36.0, 0303,KOTA TEGAL,11,1144,77.93,60.65,45.82,55.44,58.35,57.87,60.49,2019,3,JAWA TENGAH
37.0, 0304,KOTA PEKALONGAN,16,1274,80.57,63.32,49.37,61.46,63.72,60.81,63.72,2019,3,JAWA TENGAH
38.0, 0305,KOTA SALATIGA,10,995,83.87,74.43,54.76,61.73,61.31,66.1,69.28,2019,3,JAWA TENGAH
39.0, 0306,KOTA MAGELANG,14,1026,84.55,71.92,54.86,60.48,68.67,66.91,69.37,2019,3,JAWA TENGAH
40.0, 0307,KABUPATEN BANYUMAS,42,4115,81.5,63.23,47.89,56.05,57.97,60.35,62.86,2019,3,JAWA TENGAH
41.0, 0308,KABUPATEN BANJARNEGARA,18,1773,79.43,58.37,41.92,50.78,57.31,55.6,58.76,2019,3,JAWA TENGAH
42.0, 0309,KABUPATEN CILACAP,51,3609,78.18,56.63,44.31,50.72,57.88,57.01,58.75,2019,3,JAWA TENGAH
43.0, 0310,KABUPATEN PURBALINGGA,20,1611,80.45,60.37,46.15,54.27,56.19,60.43,61.36,2019,3,JAWA TENGAH
44.0, 0311,KABUPATEN KEBUMEN,28,2555,81.92,62.29,51.37,55.62,61.48,63.2,64.29,2019,3,JAWA TENGAH
45.0, 0312,KABUPATEN MAGELANG,34,2792,81.99,64.9,51.32,59.45,59.88,63.7,65.1,2019,3,JAWA TENGAH
46.0, 0313,KABUPATEN PURWOREJO,25,1755,82.07,63.69,50.85,60.93,65.02,63.02,64.88,2019,3,JAWA TENGAH
47.0, 0314,KABUPATEN TEMANGGUNG,23,1422,80.95,60.86,47.83,48.39,55.67,59.01,61.53,2019,3,JAWA TENGAH
48.0, 0315,KABUPATEN WONOSOBO,21,1915,78.97,57.64,44.32,53.64,56.23,57.28,59.38,2019,3,JAWA TENGAH
49.0, 0316,KABUPATEN BOYOLALI,31,2570,78.4,57.86,45.45,50.52,53.5,56.6,59.14,2019,3,JAWA TENGAH
50.0, 0317,KABUPATEN KARANGANYAR,14,2282,79.65,59.98,45.25,48.45,56.28,58.26,60.26,2019,3,JAWA TENGAH
51.0, 0318,KABUPATEN KLATEN,24,3309,79.48,61.28,46.3,50.39,60.93,59.42,61.28,2019,3,JAWA TENGAH
52.0, 0319,KABUPATEN SRAGEN,27,2358,76.85,57.1,43.56,50.94,52.32,59.48,58.72,2019,3,JAWA TENGAH
53.0, 0320,KABUPATEN SUKOHARJO,30,2650,79.42,61.8,46.45,49.07,59.97,58.11,61.12,2019,3,JAWA TENGAH
54.0, 0321,KABUPATEN WONOGIRI,21,1802,81.3,61.66,44.69,50.46,52.88,59.95,61.07,2019,3,JAWA TENGAH
55.0, 0322,KABUPATEN BLORA,31,2225,75.25,52.96,42.5,51.04,57.96,52.85,55.98,2019,3,JAWA TENGAH
56.0, 0323,KABUPATEN JEPARA,47,2923,75.85,53.91,40.48,49.54,52.56,55.39,56.11,2019,3,JAWA TENGAH
57.0, 0324,KABUPATEN KUDUS,33,3291,79.09,59.77,46.68,52.42,58.24,59.23,60.92,2019,3,JAWA TENGAH
58.0, 0325,KABUPATEN PATI,51,4501,76.43,55.17,43.98,50.35,54.66,56.07,57.7,2019,3,JAWA TENGAH
59.0, 0326,KABUPATEN REMBANG,20,1987,77.32,54.66,43.12,50.23,56.79,57.98,58.03,2019,3,JAWA TENGAH
60.0, 0327,KABUPATEN DEMAK,73,4809,69.58,47.35,37.03,44.21,49.49,49.56,50.76,2019,3,JAWA TENGAH
61.0, 0328,KABUPATEN GROBOGAN,53,4290,70.85,49.42,37.47,43.08,48.05,51.46,52.0,2019,3,JAWA TENGAH
62.0, 0329,KABUPATEN KENDAL,30,2710,75.03,53.4,39.92,45.46,49.62,53.43,55.0,2019,3,JAWA TENGAH
63.0, 0330,KABUPATEN SEMARANG,23,1908,79.05,59.46,44.08,49.6,52.12,59.03,59.72,2019,3,JAWA TENGAH
64.0, 0331,KABUPATEN BATANG,22,1394,75.98,54.24,40.65,50.08,48.7,53.69,55.84,2019,3,JAWA TENGAH
65.0, 0332,KABUPATEN BREBES,40,4328,72.62,49.67,36.99,43.48,47.05,51.05,52.15,2019,3,JAWA TENGAH
66.0, 0333,KABUPATEN PEKALONGAN,22,1682,77.91,54.7,42.22,47.18,55.79,56.5,57.59,2019,3,JAWA TENGAH
67.0, 0334,KABUPATEN PEMALANG,27,2750,74.74,52.63,39.97,46.27,50.83,52.29,54.58,2019,3,JAWA TENGAH
68.0, 0335,KABUPATEN TEGAL,26,2189,76.26,53.62,39.79,41.59,51.4,53.62,55.23,2019,3,JAWA TENGAH
69.0, 0401,KOTA YOGYAKARTA,44,3788,83.4,69.68,55.92,66.32,61.88,67.33,67.42,2015,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,41,2502,81.06,63.75,51.49,62.23,56.79,61.42,62.79,2015,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,18,805,80.99,60.24,44.85,53.2,56.93,61.45,59.61,2015,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,46,2179,81.47,62.46,49.2,57.85,54.45,60.74,61.03,2015,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,20,778,82.34,60.03,47.32,51.34,55.0,58.35,59.06,2015,4,DI YOGYAKARTA
69.0, 0401,KOTA YOGYAKARTA,43,3933,75.16,63.93,57.87,56.85,58.48,63.06,62.56,2016,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,43,2758,73.93,54.58,49.51,47.99,52.95,55.93,55.82,2016,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,17,834,73.87,51.56,45.76,44.44,48.54,57.01,53.53,2016,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,46,2315,73.97,53.56,48.99,45.76,51.07,55.88,54.87,2016,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,21,846,74.71,50.93,45.79,42.79,48.29,54.18,52.78,2016,4,DI YOGYAKARTA
69.0, 0401,KOTA YOGYAKARTA,41,3920,82.05,70.72,58.13,60.1,68.73,63.0,68.55,2017,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,42,2826,80.43,57.58,48.34,53.72,58.05,58.19,60.92,2017,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,17,968,80.55,55.5,46.88,53.3,57.59,59.55,60.32,2017,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,52,2606,79.74,60.09,49.29,54.16,58.76,57.37,61.49,2017,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,21,872,81.46,56.69,49.14,58.34,56.78,58.53,61.32,2017,4,DI YOGYAKARTA
69.0, 0401,KOTA YOGYAKARTA,41,4372,80.19,72.2,53.7,54.42,64.92,63.74,66.93,2018,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,43,3183,78.46,63.63,45.07,47.43,54.07,59.46,60.61,2018,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,17,1033,76.81,61.63,44.07,46.15,54.95,61.14,60.08,2018,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,51,2869,77.11,65.73,46.17,49.06,56.07,59.25,61.25,2018,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,22,976,77.2,59.95,42.12,47.67,52.96,58.13,58.53,2018,4,DI YOGYAKARTA
69.0, 0401,KOTA YOGYAKARTA,40,4263,83.71,76.56,57.32,60.92,65.11,67.7,70.75,2019,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,42,3404,81.48,64.32,47.95,51.12,55.53,60.58,62.79,2019,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,16,1069,80.39,59.88,45.52,50.35,54.41,61.04,61.14,2019,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,53,3010,81.38,66.05,49.08,53.5,59.6,60.08,63.69,2019,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,22,1068,80.87,58.79,44.7,53.13,57.16,60.49,60.8,2019,4,DI YOGYAKARTA
74.0, 0501,KOTA SURABAYA,131,11018,77.37,72.36,58.95,68.01,56.62,61.37,65.78,2015,5,JAWA TIMUR
75.0, 0502,KOTA MALANG,40,3416,81.6,73.46,58.04,67.1,64.01,63.39,67.93,2015,5,JAWA TIMUR
76.0, 0503,KOTA MADIUN,12,1178,80.44,76.74,66.02,72.21,64.14,73.07,72.1,2015,5,JAWA TIMUR
77.0, 0504,KOTA KEDIRI,20,2377,80.4,75.95,64.37,70.97,62.14,71.11,70.82,2015,5,JAWA TIMUR
78.0, 0505,KOTA MOJOKERTO,12,800,77.1,74.25,72.81,74.52,54.77,71.94,70.9,2015,5,JAWA TIMUR
79.0, 0506,KOTA BLITAR,10,799,80.78,73.99,63.96,70.87,60.21,70.35,70.03,2015,5,JAWA TIMUR
80.0, 0507,KOTA PASURUAN,7,684,78.28,78.98,73.31,79.18,62.62,75.11,74.58,2015,5,JAWA TIMUR
81.0, 0508,KOTA PROBOLINGGO,11,639,77.65,75.63,72.08,77.01,64.25,73.46,73.35,2015,5,JAWA TIMUR
82.0, 0509,KOTA BATU,12,568,80.23,67.8,47.7,56.42,51.69,58.28,60.35,2015,5,JAWA TIMUR
83.0, 0510,KABUPATEN GRESIK,99,4940,74.77,72.84,72.73,73.48,63.88,73.78,71.91,2015,5,JAWA TIMUR
84.0, 0511,KABUPATEN SIDOARJO,71,6165,76.01,74.58,75.91,77.32,64.86,73.93,73.77,2015,5,JAWA TIMUR
85.0, 0512,KABUPATEN MOJOKERTO,43,2791,75.01,72.68,70.24,75.13,60.78,70.89,70.79,2015,5,JAWA TIMUR
86.0, 0513,KABUPATEN JOMBANG,63,4491,75.32,71.44,59.75,74.78,50.03,67.16,66.41,2015,5,JAWA TIMUR
87.0, 0514,KABUPATEN BOJONEGORO,57,3358,74.18,71.25,68.07,72.62,53.56,72.43,68.69,2015,5,JAWA TIMUR
88.0, 0515,KABUPATEN TUBAN,44,2633,74.87,71.37,67.23,72.39,57.19,72.6,69.28,2015,5,JAWA TIMUR
89.0, 0516,KABUPATEN LAMONGAN,87,4885,73.31,68.23,65.5,70.14,54.48,69.0,66.78,2015,5,JAWA TIMUR
90.0, 0517,KABUPATEN MADIUN,20,1504,79.13,73.1,68.29,71.64,61.32,71.32,70.8,2015,5,JAWA TIMUR
91.0, 0518,KABUPATEN NGAWI,19,1388,77.6,68.43,54.99,60.73,55.67,66.4,63.97,2015,5,JAWA TIMUR
92.0, 0519,KABUPATEN MAGETAN,24,1888,77.78,75.1,73.04,76.38,63.42,76.68,73.73,2015,5,JAWA TIMUR
93.0, 0520,KABUPATEN PONOROGO,35,2202,78.5,73.22,65.38,69.95,58.72,72.04,69.64,2015,5,JAWA TIMUR
94.0, 0521,KABUPATEN PACITAN,14,768,78.09,73.01,60.63,71.54,61.03,72.17,69.41,2015,5,JAWA TIMUR
95.0, 0522,KABUPATEN KEDIRI,33,2486,76.85,69.08,49.39,66.45,53.43,62.13,62.89,2015,5,JAWA TIMUR
96.0, 0523,KABUPATEN NGANJUK,36,2594,77.24,70.58,57.53,69.91,56.24,69.84,66.89,2015,5,JAWA TIMUR
97.0, 0524,KABUPATEN BLITAR,28,1737,79.43,71.92,59.37,68.51,58.72,70.27,68.04,2015,5,JAWA TIMUR
98.0, 0525,KABUPATEN TULUNGAGUNG,28,2512,78.28,75.81,71.13,77.67,65.92,75.14,73.99,2015,5,JAWA TIMUR
99.0, 0526,KABUPATEN TRENGGALEK,19,1647,76.73,72.9,65.97,76.02,48.58,74.77,69.16,2015,5,JAWA TIMUR
100.0, 0527,KABUPATEN MALANG,75,3336,76.33,67.45,50.8,60.72,49.33,59.05,60.61,2015,5,JAWA TIMUR
101.0, 0528,KABUPATEN PASURUAN,41,2498,73.62,72.57,62.66,69.7,49.66,64.89,65.52,2015,5,JAWA TIMUR
102.0, 0529,KABUPATEN PROBOLINGGO,39,2156,74.3,71.58,72.14,75.28,65.47,70.35,71.52,2015,5,JAWA TIMUR
103.0, 0530,KABUPATEN LUMAJANG,34,2011,76.45,72.42,70.34,77.15,65.04,70.15,71.93,2015,5,JAWA TIMUR
104.0, 0531,KABUPATEN BONDOWOSO,19,1226,73.87,70.69,75.36,76.72,68.27,69.17,72.35,2015,5,JAWA TIMUR
105.0, 0532,KABUPATEN SITUBONDO,24,1869,70.85,71.49,67.93,79.76,67.18,64.76,70.33,2015,5,JAWA TIMUR
106.0, 0533,KABUPATEN JEMBER,74,5126,75.7,69.84,73.03,75.42,65.45,63.91,70.56,2015,5,JAWA TIMUR
107.0, 0534,KABUPATEN BANYUWANGI,60,4042,76.48,72.65,75.64,80.45,68.34,67.69,73.54,2015,5,JAWA TIMUR
