No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,Tahun,KdProv,Provinsi
36.0, 0303,KOTA TEGAL,5,203,64.64,50.49,48.12,46.34,48.45,54.84,52.15,2016,3,JAWA TENGAH
37.0, 0304,KOTA PEKALONGAN,8,193,70.49,52.33,47.41,47.32,45.84,56.72,53.35,2016,3,JAWA TENGAH
38.0, 0305,KOTA SALATIGA,7,213,70.9,59.09,42.15,43.6,46.63,54.06,52.74,2016,3,JAWA TENGAH
39.0, 0306,KOTA MAGELANG,7,142,72.51,47.54,39.42,39.53,43.27,49.07,48.56,2016,3,JAWA TENGAH
40.0, 0307,KABUPATEN BANYUMAS,21,602,71.13,45.62,40.24,41.17,48.96,51.09,49.7,2016,3,JAWA TENGAH
41.0, 0308,KABUPATEN BANJARNEGARA,5,151,71.67,40.89,34.72,35.8,45.98,47.32,46.06,2016,3,JAWA TENGAH
42.0, 0309,KABUPATEN CILACAP,25,731,67.79,40.7,34.0,34.71,38.65,45.92,43.63,2016,3,JAWA TENGAH
43.0, 0310,KABUPATEN PURBALINGGA,8,193,72.54,37.57,35.57,33.56,41.81,50.25,45.22,2016,3,JAWA TENGAH
44.0, 0311,KABUPATEN KEBUMEN,8,202,69.85,45.11,41.94,41.51,40.71,51.33,48.41,2016,3,JAWA TENGAH
45.0, 0312,KABUPATEN MAGELANG,21,810,75.46,59.4,59.38,57.09,61.58,66.69,63.27,2016,3,JAWA TENGAH
46.0, 0313,KABUPATEN PURWOREJO,9,246,71.08,42.68,36.02,34.76,41.29,48.49,45.72,2016,3,JAWA TENGAH
47.0, 0314,KABUPATEN TEMANGGUNG,13,277,70.1,41.63,39.44,37.28,41.39,49.34,46.53,2016,3,JAWA TENGAH
48.0, 0315,KABUPATEN WONOSOBO,9,428,69.39,43.35,37.18,34.7,42.62,51.19,46.41,2016,3,JAWA TENGAH
49.0, 0316,KABUPATEN BOYOLALI,10,285,65.94,48.47,45.01,42.84,38.66,53.97,49.15,2016,3,JAWA TENGAH
50.0, 0317,KABUPATEN KARANGANYAR,4,211,68.37,46.37,37.54,40.83,39.4,49.34,46.98,2016,3,JAWA TENGAH
51.0, 0318,KABUPATEN KLATEN,7,224,67.12,50.31,41.88,44.28,42.57,51.37,49.59,2016,3,JAWA TENGAH
52.0, 0319,KABUPATEN SRAGEN,12,410,64.13,41.53,35.24,36.7,37.56,49.93,44.18,2016,3,JAWA TENGAH
53.0, 0320,KABUPATEN SUKOHARJO,19,590,71.11,51.84,47.83,45.4,48.31,54.25,53.12,2016,3,JAWA TENGAH
54.0, 0321,KABUPATEN WONOGIRI,3,52,72.39,43.12,38.8,34.86,42.54,50.34,47.01,2016,3,JAWA TENGAH
55.0, 0322,KABUPATEN BLORA,18,473,62.72,37.67,33.37,34.59,36.28,44.96,41.6,2016,3,JAWA TENGAH
56.0, 0323,KABUPATEN JEPARA,27,815,69.28,56.72,53.93,56.16,50.88,63.47,58.41,2016,3,JAWA TENGAH
57.0, 0324,KABUPATEN KUDUS,19,968,70.05,56.06,53.91,54.79,51.71,63.25,58.3,2016,3,JAWA TENGAH
58.0, 0325,KABUPATEN PATI,33,1587,68.55,51.69,49.53,54.44,49.38,58.26,55.31,2016,3,JAWA TENGAH
59.0, 0326,KABUPATEN REMBANG,8,305,68.6,46.06,39.39,37.92,40.75,49.62,47.06,2016,3,JAWA TENGAH
60.0, 0327,KABUPATEN DEMAK,55,1782,65.27,57.69,54.55,56.41,50.61,64.71,58.21,2016,3,JAWA TENGAH
61.0, 0328,KABUPATEN GROBOGAN,35,1394,64.92,51.23,45.78,50.76,42.43,58.72,52.31,2016,3,JAWA TENGAH
62.0, 0329,KABUPATEN KENDAL,17,725,65.14,53.96,47.05,52.24,45.22,56.56,53.36,2016,3,JAWA TENGAH
63.0, 0330,KABUPATEN SEMARANG,9,252,71.6,47.92,43.15,42.9,45.51,52.28,50.56,2016,3,JAWA TENGAH
64.0, 0331,KABUPATEN BATANG,10,255,67.29,55.39,52.57,49.08,50.49,60.35,55.86,2016,3,JAWA TENGAH
65.0, 0332,KABUPATEN BREBES,19,731,66.49,39.6,35.54,33.76,38.11,43.39,42.82,2016,3,JAWA TENGAH
66.0, 0333,KABUPATEN PEKALONGAN,9,378,69.67,50.49,47.33,47.24,48.51,55.77,53.17,2016,3,JAWA TENGAH
67.0, 0334,KABUPATEN PEMALANG,13,357,62.12,44.18,33.56,37.93,38.44,46.2,43.74,2016,3,JAWA TENGAH
68.0, 0335,KABUPATEN TEGAL,9,228,65.83,44.18,37.23,42.07,48.1,56.14,48.93,2016,3,JAWA TENGAH
34.0, 0301,KOTA SEMARANG,50,2468,75.71,60.01,45.77,54.24,58.65,52.4,58.98,2017,3,JAWA TENGAH
35.0, 0302,KOTA SURAKARTA,21,1426,80.05,62.8,51.46,58.76,60.26,61.59,63.76,2017,3,JAWA TENGAH
36.0, 0303,KOTA TEGAL,5,222,70.4,45.18,35.51,49.2,54.53,45.25,49.58,2017,3,JAWA TENGAH
37.0, 0304,KOTA PEKALONGAN,9,217,76.2,50.49,37.53,46.32,61.32,53.25,54.14,2017,3,JAWA TENGAH
38.0, 0305,KOTA SALATIGA,7,217,77.98,65.5,43.31,49.43,53.16,55.23,60.04,2017,3,JAWA TENGAH
39.0, 0306,KOTA MAGELANG,8,175,78.8,56.65,40.59,54.38,53.8,54.7,57.61,2017,3,JAWA TENGAH
40.0, 0307,KABUPATEN BANYUMAS,21,657,78.18,50.34,41.24,49.53,52.87,54.28,55.75,2017,3,JAWA TENGAH
41.0, 0308,KABUPATEN BANJARNEGARA,7,186,76.4,45.27,35.83,52.5,45.68,53.95,52.6,2017,3,JAWA TENGAH
42.0, 0309,KABUPATEN CILACAP,27,865,71.88,41.05,33.08,43.5,42.85,45.31,47.65,2017,3,JAWA TENGAH
43.0, 0310,KABUPATEN PURBALINGGA,9,220,79.17,46.16,38.79,52.1,54.57,56.57,54.98,2017,3,JAWA TENGAH
44.0, 0311,KABUPATEN KEBUMEN,9,276,71.17,43.23,32.69,45.96,37.77,46.84,47.84,2017,3,JAWA TENGAH
45.0, 0312,KABUPATEN MAGELANG,20,969,82.44,65.71,59.65,68.37,64.79,64.37,68.38,2017,3,JAWA TENGAH
46.0, 0313,KABUPATEN PURWOREJO,10,276,73.7,43.66,33.11,43.61,49.83,45.56,49.03,2017,3,JAWA TENGAH
47.0, 0314,KABUPATEN TEMANGGUNG,14,305,72.34,43.68,32.91,38.03,46.07,45.09,48.19,2017,3,JAWA TENGAH
48.0, 0315,KABUPATEN WONOSOBO,8,417,77.32,47.82,41.53,48.31,54.77,53.9,54.97,2017,3,JAWA TENGAH
49.0, 0316,KABUPATEN BOYOLALI,9,255,71.9,40.86,31.91,45.0,42.12,44.89,47.39,2017,3,JAWA TENGAH
50.0, 0317,KABUPATEN KARANGANYAR,3,254,75.75,48.8,37.68,48.02,46.82,49.5,52.83,2017,3,JAWA TENGAH
51.0, 0318,KABUPATEN KLATEN,7,239,72.85,50.64,37.53,43.87,60.94,49.01,52.18,2017,3,JAWA TENGAH
52.0, 0319,KABUPATEN SRAGEN,11,429,71.35,42.26,33.81,39.22,47.66,49.31,48.83,2017,3,JAWA TENGAH
53.0, 0320,KABUPATEN SUKOHARJO,19,695,76.13,57.03,45.77,58.64,54.77,51.73,58.14,2017,3,JAWA TENGAH
54.0, 0321,KABUPATEN WONOGIRI,4,72,71.61,47.25,39.41,56.43,65.42,43.4,51.65,2017,3,JAWA TENGAH
55.0, 0322,KABUPATEN BLORA,19,551,67.04,35.96,31.26,43.95,46.79,42.72,44.43,2017,3,JAWA TENGAH
56.0, 0323,KABUPATEN JEPARA,32,1004,71.85,43.96,34.97,41.81,41.62,52.26,49.67,2017,3,JAWA TENGAH
57.0, 0324,KABUPATEN KUDUS,22,1117,75.97,48.32,38.83,45.53,51.57,55.19,54.2,2017,3,JAWA TENGAH
58.0, 0325,KABUPATEN PATI,37,1822,71.92,44.46,35.3,40.59,50.64,47.48,49.74,2017,3,JAWA TENGAH
59.0, 0326,KABUPATEN REMBANG,8,320,76.71,45.38,37.98,47.24,52.03,51.39,52.76,2017,3,JAWA TENGAH
60.0, 0327,KABUPATEN DEMAK,59,2018,63.85,41.8,29.66,33.97,46.06,45.58,45.15,2017,3,JAWA TENGAH
61.0, 0328,KABUPATEN GROBOGAN,38,1491,68.5,38.84,32.12,39.26,42.47,44.92,45.95,2017,3,JAWA TENGAH
62.0, 0329,KABUPATEN KENDAL,17,692,71.06,46.34,39.09,49.6,52.57,49.4,51.61,2017,3,JAWA TENGAH
63.0, 0330,KABUPATEN SEMARANG,10,343,72.77,45.6,35.89,44.49,44.14,49.36,50.31,2017,3,JAWA TENGAH
64.0, 0331,KABUPATEN BATANG,12,276,66.7,43.03,31.47,36.09,36.25,45.6,46.3,2017,3,JAWA TENGAH
65.0, 0332,KABUPATEN BREBES,19,862,67.95,40.39,32.49,45.27,43.83,38.7,45.23,2017,3,JAWA TENGAH
66.0, 0333,KABUPATEN PEKALONGAN,8,381,72.09,45.07,33.96,45.13,46.59,46.5,49.36,2017,3,JAWA TENGAH
67.0, 0334,KABUPATEN PEMALANG,14,376,67.18,37.39,29.49,36.39,42.14,40.98,43.61,2017,3,JAWA TENGAH
68.0, 0335,KABUPATEN TEGAL,11,287,67.39,39.86,26.67,30.98,32.39,39.87,43.05,2017,3,JAWA TENGAH
34.0, 0301,KOTA SEMARANG,55,2936,73.47,62.07,42.47,49.85,55.58,52.2,57.68,2018,3,JAWA TENGAH
35.0, 0302,KOTA SURAKARTA,21,1513,78.86,68.44,48.04,49.99,58.2,62.38,63.28,2018,3,JAWA TENGAH
36.0, 0303,KOTA TEGAL,5,250,64.41,48.49,30.84,35.74,50.21,43.04,46.71,2018,3,JAWA TENGAH
37.0, 0304,KOTA PEKALONGAN,9,260,73.33,54.61,35.33,43.77,50.19,56.11,53.78,2018,3,JAWA TENGAH
38.0, 0305,KOTA SALATIGA,7,191,76.63,70.4,40.05,45.44,56.11,54.61,60.09,2018,3,JAWA TENGAH
39.0, 0306,KOTA MAGELANG,8,171,74.83,59.99,39.52,38.96,49.78,53.27,56.23,2018,3,JAWA TENGAH
40.0, 0307,KABUPATEN BANYUMAS,24,819,74.23,55.37,36.61,42.45,49.97,52.14,53.87,2018,3,JAWA TENGAH
41.0, 0308,KABUPATEN BANJARNEGARA,8,227,73.61,50.7,35.14,42.72,47.01,53.61,52.04,2018,3,JAWA TENGAH
42.0, 0309,KABUPATEN CILACAP,27,934,69.38,48.49,30.24,40.66,41.92,44.95,47.92,2018,3,JAWA TENGAH
43.0, 0310,KABUPATEN PURBALINGGA,9,273,72.71,49.75,40.81,40.93,50.97,55.88,53.76,2018,3,JAWA TENGAH
44.0, 0311,KABUPATEN KEBUMEN,9,310,71.27,50.97,32.89,39.94,43.26,48.67,50.15,2018,3,JAWA TENGAH
45.0, 0312,KABUPATEN MAGELANG,24,1038,78.64,67.76,51.5,57.46,67.56,66.75,65.58,2018,3,JAWA TENGAH
46.0, 0313,KABUPATEN PURWOREJO,11,313,69.48,48.87,32.13,39.05,40.68,49.15,49.44,2018,3,JAWA TENGAH
47.0, 0314,KABUPATEN TEMANGGUNG,16,360,69.85,48.95,35.28,38.51,45.95,46.71,49.71,2018,3,JAWA TENGAH
48.0, 0315,KABUPATEN WONOSOBO,9,504,72.86,53.39,39.92,44.84,51.86,52.79,54.45,2018,3,JAWA TENGAH
49.0, 0316,KABUPATEN BOYOLALI,11,333,67.92,47.21,29.94,39.85,42.77,45.51,47.43,2018,3,JAWA TENGAH
50.0, 0317,KABUPATEN KARANGANYAR,4,340,69.46,51.44,35.96,37.38,44.12,47.17,50.59,2018,3,JAWA TENGAH
51.0, 0318,KABUPATEN KLATEN,5,244,73.83,58.88,38.15,52.97,54.68,54.86,56.36,2018,3,JAWA TENGAH
52.0, 0319,KABUPATEN SRAGEN,14,537,69.31,50.05,39.23,45.17,53.15,51.52,52.3,2018,3,JAWA TENGAH
53.0, 0320,KABUPATEN SUKOHARJO,19,798,72.91,59.12,39.1,50.57,54.98,50.63,55.61,2018,3,JAWA TENGAH
54.0, 0321,KABUPATEN WONOGIRI,6,137,69.83,52.55,32.03,43.5,50.5,49.18,50.78,2018,3,JAWA TENGAH
55.0, 0322,KABUPATEN BLORA,21,671,63.76,39.13,28.31,37.02,42.14,41.09,42.97,2018,3,JAWA TENGAH
56.0, 0323,KABUPATEN JEPARA,31,1016,70.79,49.84,32.61,41.07,47.69,52.94,51.02,2018,3,JAWA TENGAH
57.0, 0324,KABUPATEN KUDUS,24,1314,72.76,53.48,36.26,45.25,47.97,55.04,53.82,2018,3,JAWA TENGAH
58.0, 0325,KABUPATEN PATI,41,2149,70.01,49.04,33.29,39.37,48.55,49.0,50.0,2018,3,JAWA TENGAH
59.0, 0326,KABUPATEN REMBANG,8,418,73.45,50.2,36.2,42.44,48.09,56.48,53.09,2018,3,JAWA TENGAH
60.0, 0327,KABUPATEN DEMAK,58,2188,62.28,40.99,27.7,38.77,39.54,41.21,42.97,2018,3,JAWA TENGAH
61.0, 0328,KABUPATEN GROBOGAN,39,1535,63.43,42.59,28.0,36.18,39.65,43.38,44.11,2018,3,JAWA TENGAH
62.0, 0329,KABUPATEN KENDAL,18,690,66.85,48.26,32.11,39.09,47.92,44.59,47.72,2018,3,JAWA TENGAH
63.0, 0330,KABUPATEN SEMARANG,9,345,71.79,50.8,35.48,47.8,47.02,49.43,51.62,2018,3,JAWA TENGAH
64.0, 0331,KABUPATEN BATANG,13,358,68.46,47.63,33.14,36.88,39.36,48.23,48.74,2018,3,JAWA TENGAH
65.0, 0332,KABUPATEN BREBES,21,901,68.66,46.55,30.63,40.08,45.21,44.81,47.49,2018,3,JAWA TENGAH
66.0, 0333,KABUPATEN PEKALONGAN,9,418,71.35,50.29,33.1,38.39,47.61,49.43,50.33,2018,3,JAWA TENGAH
67.0, 0334,KABUPATEN PEMALANG,16,444,64.57,41.32,26.2,31.99,38.14,41.69,43.06,2018,3,JAWA TENGAH
68.0, 0335,KABUPATEN TEGAL,12,344,67.07,45.59,27.86,33.29,40.73,44.2,45.78,2018,3,JAWA TENGAH
34.0, 0301,KOTA SEMARANG,57,2772,76.21,63.26,43.62,49.96,56.97,53.95,59.3,2019,3,JAWA TENGAH
35.0, 0302,KOTA SURAKARTA,23,1665,80.6,68.23,48.25,54.72,56.05,60.54,63.88,2019,3,JAWA TENGAH
36.0, 0303,KOTA TEGAL,5,223,70.08,50.54,36.05,38.71,53.72,47.33,50.99,2019,3,JAWA TENGAH
37.0, 0304,KOTA PEKALONGAN,9,264,74.81,49.66,36.48,45.38,58.09,52.95,53.27,2019,3,JAWA TENGAH
38.0, 0305,KOTA SALATIGA,6,228,79.72,69.3,46.01,50.93,56.79,57.87,62.73,2019,3,JAWA TENGAH
39.0, 0306,KOTA MAGELANG,8,170,78.44,60.46,39.52,51.73,53.63,55.51,58.25,2019,3,JAWA TENGAH
40.0, 0307,KABUPATEN BANYUMAS,25,846,77.67,56.42,41.59,52.07,52.79,55.97,57.56,2019,3,JAWA TENGAH
41.0, 0308,KABUPATEN BANJARNEGARA,8,251,77.12,49.97,36.12,50.14,48.55,51.22,53.51,2019,3,JAWA TENGAH
42.0, 0309,KABUPATEN CILACAP,30,1015,70.77,46.86,34.75,42.8,43.29,47.3,49.51,2019,3,JAWA TENGAH
43.0, 0310,KABUPATEN PURBALINGGA,9,321,74.99,50.05,36.57,43.88,45.29,54.28,53.22,2019,3,JAWA TENGAH
44.0, 0311,KABUPATEN KEBUMEN,10,300,76.74,52.39,38.68,43.42,47.5,55.05,54.93,2019,3,JAWA TENGAH
45.0, 0312,KABUPATEN MAGELANG,22,1119,82.38,70.51,55.35,65.22,64.81,68.23,68.75,2019,3,JAWA TENGAH
46.0, 0313,KABUPATEN PURWOREJO,13,346,74.44,50.18,37.0,48.88,44.15,51.71,53.05,2019,3,JAWA TENGAH
47.0, 0314,KABUPATEN TEMANGGUNG,16,339,74.69,49.2,36.52,40.5,45.16,49.1,51.79,2019,3,JAWA TENGAH
48.0, 0315,KABUPATEN WONOSOBO,10,516,78.9,55.05,43.73,50.58,54.28,56.75,58.28,2019,3,JAWA TENGAH
49.0, 0316,KABUPATEN BOYOLALI,12,378,71.21,47.46,35.81,42.19,44.36,47.91,50.29,2019,3,JAWA TENGAH
50.0, 0317,KABUPATEN KARANGANYAR,3,347,72.18,49.88,33.68,39.26,44.18,48.33,50.58,2019,3,JAWA TENGAH
51.0, 0318,KABUPATEN KLATEN,6,289,77.96,60.13,43.23,46.63,62.76,59.84,59.07,2019,3,JAWA TENGAH
52.0, 0319,KABUPATEN SRAGEN,14,566,72.91,51.63,38.16,51.68,51.69,53.8,54.0,2019,3,JAWA TENGAH
53.0, 0320,KABUPATEN SUKOHARJO,19,792,76.08,61.87,42.59,50.06,58.35,54.56,58.64,2019,3,JAWA TENGAH
54.0, 0321,KABUPATEN WONOGIRI,7,145,75.31,52.21,37.88,41.34,53.57,49.57,53.67,2019,3,JAWA TENGAH
55.0, 0322,KABUPATEN BLORA,22,644,65.56,41.53,32.7,38.58,40.54,44.42,45.83,2019,3,JAWA TENGAH
56.0, 0323,KABUPATEN JEPARA,35,1168,72.31,48.78,35.72,42.19,47.9,52.35,51.85,2019,3,JAWA TENGAH
57.0, 0324,KABUPATEN KUDUS,24,1377,74.77,52.12,39.46,49.14,47.96,52.64,54.45,2019,3,JAWA TENGAH
58.0, 0325,KABUPATEN PATI,41,2041,72.44,49.07,38.19,44.63,49.88,51.12,52.51,2019,3,JAWA TENGAH
59.0, 0326,KABUPATEN REMBANG,9,417,73.94,48.39,37.48,47.67,48.68,52.77,52.87,2019,3,JAWA TENGAH
60.0, 0327,KABUPATEN DEMAK,60,2164,65.82,42.56,33.56,40.41,45.17,44.69,46.58,2019,3,JAWA TENGAH
61.0, 0328,KABUPATEN GROBOGAN,40,1725,65.11,43.17,32.95,38.05,42.36,46.42,46.63,2019,3,JAWA TENGAH
62.0, 0329,KABUPATEN KENDAL,15,636,70.31,47.66,34.99,39.69,44.31,46.98,49.59,2019,3,JAWA TENGAH
63.0, 0330,KABUPATEN SEMARANG,10,375,72.89,49.2,37.21,44.72,48.04,51.25,52.24,2019,3,JAWA TENGAH
64.0, 0331,KABUPATEN BATANG,14,368,71.54,47.75,34.27,40.83,42.64,49.91,50.49,2019,3,JAWA TENGAH
65.0, 0332,KABUPATEN BREBES,21,838,69.9,47.66,36.8,45.69,51.65,48.45,50.69,2019,3,JAWA TENGAH
66.0, 0333,KABUPATEN PEKALONGAN,10,456,74.1,48.53,36.61,45.05,47.2,50.61,52.2,2019,3,JAWA TENGAH
67.0, 0334,KABUPATEN PEMALANG,15,444,64.97,41.25,30.89,37.34,40.5,44.48,45.15,2019,3,JAWA TENGAH
68.0, 0335,KABUPATEN TEGAL,13,317,69.41,46.08,33.94,38.94,50.36,47.58,49.11,2019,3,JAWA TENGAH
69.0, 0401,KOTA YOGYAKARTA,31,1661,79.58,63.03,43.3,54.41,46.68,57.84,57.47,2015,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,18,425,77.36,58.05,41.48,49.7,44.67,53.16,54.07,2015,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,4,41,76.34,49.02,30.04,32.12,39.51,44.1,45.19,2015,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,24,616,79.41,60.5,45.47,54.52,48.73,57.25,57.65,2015,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,8,114,78.42,49.36,32.82,34.25,41.45,45.71,47.0,2015,4,DI YOGYAKARTA
69.0, 0401,KOTA YOGYAKARTA,30,1656,71.66,55.44,44.09,42.97,46.16,52.84,52.19,2016,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,20,523,70.79,50.08,39.84,39.14,43.9,50.32,49.01,2016,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,3,39,74.31,41.13,33.85,31.28,38.33,44.87,43.96,2016,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,24,653,72.04,52.95,43.47,40.46,47.25,51.15,51.22,2016,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,9,142,72.62,44.2,32.85,31.99,39.81,44.74,44.37,2016,4,DI YOGYAKARTA
69.0, 0401,KOTA YOGYAKARTA,28,1640,78.09,61.38,44.26,49.08,54.17,54.16,59.16,2017,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,19,476,77.81,54.16,41.59,50.6,55.29,51.75,56.44,2017,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,3,24,77.08,47.92,40.41,0.0,0.0,53.96,54.85,2017,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,30,809,77.01,58.01,43.67,53.67,47.42,52.51,57.74,2017,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,9,136,79.81,48.71,38.11,48.33,47.3,51.67,54.22,2017,4,DI YOGYAKARTA
69.0, 0401,KOTA YOGYAKARTA,28,2022,75.28,65.5,40.26,42.5,52.2,54.89,58.17,2018,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,20,610,74.19,58.02,36.8,44.91,50.78,52.07,54.78,2018,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,3,30,72.8,54.93,36.5,30.0,56.25,51.54,53.67,2018,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,29,932,73.65,61.95,39.94,47.51,50.29,51.88,56.52,2018,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,10,180,71.61,52.27,31.74,35.85,41.29,51.05,50.2,2018,4,DI YOGYAKARTA
69.0, 0401,KOTA YOGYAKARTA,27,1843,78.78,66.66,43.16,47.29,51.83,57.36,60.67,2019,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,19,668,76.84,58.82,41.36,49.31,51.85,55.73,57.69,2019,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,2,24,77.08,50.25,37.08,44.17,60.0,53.75,54.31,2019,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,31,1018,77.42,62.17,43.73,52.0,53.82,55.38,59.39,2019,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,10,224,75.56,49.35,35.4,45.63,43.25,51.54,52.46,2019,4,DI YOGYAKARTA
74.0, 0501,KOTA SURABAYA,108,6189,75.66,72.17,60.82,70.07,55.09,63.13,66.16,2015,5,JAWA TIMUR
75.0, 0502,KOTA MALANG,28,1160,80.0,69.15,51.77,59.32,56.86,56.77,62.31,2015,5,JAWA TIMUR
76.0, 0503,KOTA MADIUN,4,48,74.37,68.48,54.79,59.37,50.16,65.61,62.13,2015,5,JAWA TIMUR
77.0, 0504,KOTA KEDIRI,10,538,75.74,67.82,53.28,61.43,49.16,60.95,61.4,2015,5,JAWA TIMUR
78.0, 0505,KOTA MOJOKERTO,8,249,74.44,69.92,71.13,71.61,46.95,67.94,67.0,2015,5,JAWA TIMUR
79.0, 0506,KOTA BLITAR,5,145,77.37,62.55,47.48,53.72,49.26,57.78,58.03,2015,5,JAWA TIMUR
80.0, 0507,KOTA PASURUAN,2,39,77.62,76.54,65.96,74.05,64.93,67.31,71.07,2015,5,JAWA TIMUR
81.0, 0508,KOTA PROBOLINGGO,5,135,70.27,66.29,60.37,63.89,55.09,65.07,63.5,2015,5,JAWA TIMUR
82.0, 0509,KOTA BATU,9,175,78.46,64.47,49.91,54.74,46.49,57.74,58.64,2015,5,JAWA TIMUR
83.0, 0510,KABUPATEN GRESIK,86,2969,71.99,70.47,69.21,69.39,60.37,71.04,68.75,2015,5,JAWA TIMUR
84.0, 0511,KABUPATEN SIDOARJO,57,3269,72.48,71.76,73.18,74.23,61.16,71.79,70.77,2015,5,JAWA TIMUR
85.0, 0512,KABUPATEN MOJOKERTO,30,802,69.04,66.16,62.8,64.96,47.9,62.69,62.26,2015,5,JAWA TIMUR
86.0, 0513,KABUPATEN JOMBANG,41,2331,72.56,67.88,51.19,70.19,43.34,62.05,61.2,2015,5,JAWA TIMUR
87.0, 0514,KABUPATEN BOJONEGORO,33,1083,68.26,64.67,61.17,65.62,46.76,65.34,61.97,2015,5,JAWA TIMUR
88.0, 0515,KABUPATEN TUBAN,22,602,68.32,60.79,55.06,62.42,44.28,61.74,58.77,2015,5,JAWA TIMUR
89.0, 0516,KABUPATEN LAMONGAN,72,2665,69.88,63.51,60.4,64.7,46.95,64.18,61.6,2015,5,JAWA TIMUR
90.0, 0517,KABUPATEN MADIUN,6,116,73.07,70.48,64.48,70.01,62.24,72.35,68.77,2015,5,JAWA TIMUR
91.0, 0518,KABUPATEN NGAWI,5,101,73.23,60.65,38.81,51.51,42.77,56.87,53.97,2015,5,JAWA TIMUR
92.0, 0519,KABUPATEN MAGETAN,11,211,70.9,62.53,51.28,64.36,47.03,63.16,59.88,2015,5,JAWA TIMUR
93.0, 0520,KABUPATEN PONOROGO,17,618,76.23,66.9,52.65,57.96,47.1,63.02,60.64,2015,5,JAWA TIMUR
94.0, 0521,KABUPATEN PACITAN,5,68,70.41,47.52,31.36,40.63,31.47,47.21,44.77,2015,5,JAWA TIMUR
95.0, 0522,KABUPATEN KEDIRI,14,409,70.49,61.29,45.8,57.7,42.38,50.17,54.64,2015,5,JAWA TIMUR
96.0, 0523,KABUPATEN NGANJUK,19,463,74.07,60.71,43.6,57.13,43.35,61.26,56.69,2015,5,JAWA TIMUR
97.0, 0524,KABUPATEN BLITAR,18,447,75.63,65.37,48.73,61.87,48.59,62.12,60.39,2015,5,JAWA TIMUR
98.0, 0525,KABUPATEN TULUNGAGUNG,15,501,73.36,65.26,53.73,63.45,47.44,60.52,60.63,2015,5,JAWA TIMUR
99.0, 0526,KABUPATEN TRENGGALEK,5,119,72.82,63.04,40.9,59.24,42.35,56.4,55.79,2015,5,JAWA TIMUR
100.0, 0527,KABUPATEN MALANG,59,1645,72.41,61.4,43.17,52.91,38.05,50.38,53.05,2015,5,JAWA TIMUR
101.0, 0528,KABUPATEN PASURUAN,33,1256,68.12,70.89,62.43,66.56,40.58,64.21,62.13,2015,5,JAWA TIMUR
102.0, 0529,KABUPATEN PROBOLINGGO,23,1149,74.82,69.86,71.48,72.65,67.11,68.79,70.79,2015,5,JAWA TIMUR
103.0, 0530,KABUPATEN LUMAJANG,21,585,73.48,67.91,66.95,71.5,61.33,65.76,67.82,2015,5,JAWA TIMUR
104.0, 0531,KABUPATEN BONDOWOSO,8,259,65.8,61.5,59.33,65.29,51.1,59.79,60.47,2015,5,JAWA TIMUR
105.0, 0532,KABUPATEN SITUBONDO,14,647,67.69,63.6,43.1,72.69,64.11,44.23,59.24,2015,5,JAWA TIMUR
106.0, 0533,KABUPATEN JEMBER,53,2038,72.26,67.11,69.49,72.05,62.43,60.53,67.31,2015,5,JAWA TIMUR
107.0, 0534,KABUPATEN BANYUWANGI,39,1089,71.35,67.91,71.77,76.64,62.09,63.04,68.8,2015,5,JAWA TIMUR
108.0, 0535,KABUPATEN PAMEKASAN,47,1679,71.09,66.97,69.11,70.76,66.48,63.86,68.05,2015,5,JAWA TIMUR
109.0, 0536,KABUPATEN SAMPANG,21,726,66.37,65.0,71.69,69.17,65.1,68.0,67.56,2015,5,JAWA TIMUR
110.0, 0537,KABUPATEN SUMENEP,34,1333,74.01,68.17,71.84,72.91,67.98,62.0,69.49,2015,5,JAWA TIMUR
