No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,Tahun,KdProv,Provinsi
36.0, 0303,KOTA TEGAL,6,263,62.18,54.07,46.05,55.28,55.78,64.35,56.29,2016,3,JAWA TENGAH
37.0, 0304,KOTA PEKALONGAN,9,298,63.18,48.39,41.45,52.57,55.88,61.19,53.78,2016,3,JAWA TENGAH
38.0, 0305,KOTA SALATIGA,5,164,66.4,50.17,40.9,51.22,56.11,59.79,54.1,2016,3,JAWA TENGAH
39.0, 0306,KOTA MAGELANG,8,299,66.72,46.88,39.26,50.64,55.21,62.96,53.61,2016,3,JAWA TENGAH
40.0, 0307,KABUPATEN BANYUMAS,32,1097,64.28,43.68,41.36,51.01,54.33,59.55,52.37,2016,3,JAWA TENGAH
41.0, 0308,KABUPATEN BANJARNEGARA,17,470,64.59,41.46,37.35,50.53,52.39,56.79,50.52,2016,3,JAWA TENGAH
42.0, 0309,KABUPATEN CILACAP,43,1312,62.82,36.98,35.08,45.31,49.57,54.42,47.36,2016,3,JAWA TENGAH
43.0, 0310,KABUPATEN PURBALINGGA,11,446,65.21,36.09,34.74,46.1,52.56,57.52,48.7,2016,3,JAWA TENGAH
44.0, 0311,KABUPATEN KEBUMEN,32,866,63.98,35.58,33.78,45.84,50.62,55.6,47.57,2016,3,JAWA TENGAH
45.0, 0312,KABUPATEN MAGELANG,40,1375,67.59,41.97,44.33,52.27,55.89,61.85,53.98,2016,3,JAWA TENGAH
46.0, 0313,KABUPATEN PURWOREJO,17,564,62.73,36.94,34.09,45.16,49.65,55.84,47.4,2016,3,JAWA TENGAH
47.0, 0314,KABUPATEN TEMANGGUNG,21,544,65.4,40.31,36.58,48.36,53.2,58.78,50.44,2016,3,JAWA TENGAH
48.0, 0315,KABUPATEN WONOSOBO,8,375,64.48,39.37,36.25,49.01,52.75,60.1,50.33,2016,3,JAWA TENGAH
49.0, 0316,KABUPATEN BOYOLALI,19,608,61.23,41.0,37.71,47.39,52.71,56.29,49.39,2016,3,JAWA TENGAH
50.0, 0317,KABUPATEN KARANGANYAR,6,342,60.66,37.92,36.59,44.29,48.14,54.84,47.07,2016,3,JAWA TENGAH
51.0, 0318,KABUPATEN KLATEN,13,308,61.09,37.74,31.8,45.29,48.56,53.45,46.32,2016,3,JAWA TENGAH
52.0, 0319,KABUPATEN SRAGEN,12,308,58.21,36.21,27.84,40.81,45.94,50.2,43.2,2016,3,JAWA TENGAH
53.0, 0320,KABUPATEN SUKOHARJO,17,562,68.13,46.95,47.43,53.16,55.15,61.67,55.42,2016,3,JAWA TENGAH
54.0, 0321,KABUPATEN WONOGIRI,11,266,64.63,37.45,38.05,45.63,52.17,55.75,48.95,2016,3,JAWA TENGAH
55.0, 0322,KABUPATEN BLORA,22,638,60.72,39.0,43.37,48.01,56.25,60.08,51.24,2016,3,JAWA TENGAH
56.0, 0323,KABUPATEN JEPARA,69,2771,63.04,49.2,46.76,55.66,59.07,62.36,56.02,2016,3,JAWA TENGAH
57.0, 0324,KABUPATEN KUDUS,41,2460,62.99,52.88,52.04,56.81,60.22,65.44,58.4,2016,3,JAWA TENGAH
58.0, 0325,KABUPATEN PATI,73,3323,63.73,44.35,49.76,54.79,61.1,65.66,56.57,2016,3,JAWA TENGAH
59.0, 0326,KABUPATEN REMBANG,21,842,63.99,41.97,40.0,50.13,52.86,58.54,51.25,2016,3,JAWA TENGAH
60.0, 0327,KABUPATEN DEMAK,82,3037,60.11,54.4,47.76,57.64,57.04,61.32,56.38,2016,3,JAWA TENGAH
61.0, 0328,KABUPATEN GROBOGAN,50,1852,61.13,46.81,52.59,51.28,56.17,59.57,54.59,2016,3,JAWA TENGAH
62.0, 0329,KABUPATEN KENDAL,30,1196,61.21,49.53,40.97,53.95,53.66,58.17,52.92,2016,3,JAWA TENGAH
63.0, 0330,KABUPATEN SEMARANG,17,516,65.32,41.37,40.3,48.52,52.99,59.62,51.35,2016,3,JAWA TENGAH
64.0, 0331,KABUPATEN BATANG,17,628,63.0,53.92,46.41,55.91,57.34,65.38,56.99,2016,3,JAWA TENGAH
65.0, 0332,KABUPATEN BREBES,34,1148,60.63,35.92,30.55,44.81,49.74,51.13,45.46,2016,3,JAWA TENGAH
66.0, 0333,KABUPATEN PEKALONGAN,18,858,62.85,46.76,44.08,51.28,54.86,60.93,53.46,2016,3,JAWA TENGAH
67.0, 0334,KABUPATEN PEMALANG,23,712,59.18,40.18,29.82,43.06,48.52,51.08,45.31,2016,3,JAWA TENGAH
68.0, 0335,KABUPATEN TEGAL,25,790,60.49,45.11,43.4,53.71,57.89,62.29,53.82,2016,3,JAWA TENGAH
34.0, 0301,KOTA SEMARANG,66,2602,66.69,46.86,42.74,60.24,61.02,56.8,54.08,2017,3,JAWA TENGAH
35.0, 0302,KOTA SURAKARTA,27,1608,72.43,49.34,47.87,64.5,66.58,66.69,59.0,2017,3,JAWA TENGAH
36.0, 0303,KOTA TEGAL,6,257,64.75,41.84,38.44,51.25,58.61,54.07,50.45,2017,3,JAWA TENGAH
37.0, 0304,KOTA PEKALONGAN,10,421,65.26,39.13,39.29,55.64,60.02,55.83,50.65,2017,3,JAWA TENGAH
38.0, 0305,KOTA SALATIGA,5,200,70.2,47.36,39.49,59.74,65.1,56.26,54.58,2017,3,JAWA TENGAH
39.0, 0306,KOTA MAGELANG,8,252,68.95,45.96,39.5,57.25,63.08,59.47,53.95,2017,3,JAWA TENGAH
40.0, 0307,KABUPATEN BANYUMAS,35,1102,68.86,40.83,42.21,56.31,63.42,56.47,53.23,2017,3,JAWA TENGAH
41.0, 0308,KABUPATEN BANJARNEGARA,18,523,67.31,37.67,37.19,56.38,61.55,56.03,50.51,2017,3,JAWA TENGAH
42.0, 0309,KABUPATEN CILACAP,44,1277,65.51,35.56,37.16,53.74,58.92,54.41,48.7,2017,3,JAWA TENGAH
43.0, 0310,KABUPATEN PURBALINGGA,13,578,69.96,38.48,42.56,55.6,63.85,55.8,53.1,2017,3,JAWA TENGAH
44.0, 0311,KABUPATEN KEBUMEN,31,792,64.16,34.3,34.96,53.27,59.37,48.49,47.08,2017,3,JAWA TENGAH
45.0, 0312,KABUPATEN MAGELANG,40,1331,71.43,45.41,47.88,61.47,64.79,61.9,56.99,2017,3,JAWA TENGAH
46.0, 0313,KABUPATEN PURWOREJO,17,504,63.69,35.17,34.17,57.08,56.72,50.59,46.98,2017,3,JAWA TENGAH
47.0, 0314,KABUPATEN TEMANGGUNG,23,578,64.71,38.09,35.89,57.42,59.42,52.42,48.9,2017,3,JAWA TENGAH
48.0, 0315,KABUPATEN WONOSOBO,9,451,71.24,39.35,40.55,60.5,64.62,60.01,53.28,2017,3,JAWA TENGAH
49.0, 0316,KABUPATEN BOYOLALI,18,555,60.44,35.18,32.47,56.97,55.44,52.03,45.8,2017,3,JAWA TENGAH
50.0, 0317,KABUPATEN KARANGANYAR,7,469,63.62,34.42,35.14,51.95,57.48,53.31,47.33,2017,3,JAWA TENGAH
51.0, 0318,KABUPATEN KLATEN,12,285,59.7,34.93,31.11,43.56,55.32,54.34,44.95,2017,3,JAWA TENGAH
52.0, 0319,KABUPATEN SRAGEN,12,383,59.18,32.94,32.24,42.81,54.56,54.65,44.43,2017,3,JAWA TENGAH
53.0, 0320,KABUPATEN SUKOHARJO,17,496,71.59,51.11,47.34,58.69,66.56,62.12,58.56,2017,3,JAWA TENGAH
54.0, 0321,KABUPATEN WONOGIRI,9,295,64.49,37.85,38.16,51.8,62.56,47.16,49.29,2017,3,JAWA TENGAH
55.0, 0322,KABUPATEN BLORA,23,694,60.24,32.58,33.39,52.97,54.88,51.07,45.05,2017,3,JAWA TENGAH
56.0, 0323,KABUPATEN JEPARA,71,2887,64.35,37.02,35.66,50.88,58.2,55.2,48.32,2017,3,JAWA TENGAH
57.0, 0324,KABUPATEN KUDUS,41,2434,64.92,36.8,38.03,55.86,59.82,56.64,49.64,2017,3,JAWA TENGAH
58.0, 0325,KABUPATEN PATI,75,3392,63.66,36.6,36.11,53.26,57.75,52.04,48.1,2017,3,JAWA TENGAH
59.0, 0326,KABUPATEN REMBANG,23,1037,64.85,36.24,39.27,59.31,57.1,54.3,49.1,2017,3,JAWA TENGAH
60.0, 0327,KABUPATEN DEMAK,81,3068,56.61,36.95,33.81,56.93,52.51,45.33,44.97,2017,3,JAWA TENGAH
61.0, 0328,KABUPATEN GROBOGAN,56,2076,59.83,34.07,33.66,46.82,54.71,51.11,45.26,2017,3,JAWA TENGAH
62.0, 0329,KABUPATEN KENDAL,30,1063,62.01,36.43,35.43,51.16,58.27,50.39,46.98,2017,3,JAWA TENGAH
63.0, 0330,KABUPATEN SEMARANG,16,644,67.54,39.44,41.28,59.33,59.55,56.85,51.72,2017,3,JAWA TENGAH
64.0, 0331,KABUPATEN BATANG,18,600,61.69,36.92,32.77,50.75,55.77,52.8,46.41,2017,3,JAWA TENGAH
65.0, 0332,KABUPATEN BREBES,33,1197,59.76,33.64,30.25,49.55,54.13,44.4,43.87,2017,3,JAWA TENGAH
66.0, 0333,KABUPATEN PEKALONGAN,18,801,64.73,37.88,35.45,49.74,59.24,52.85,48.79,2017,3,JAWA TENGAH
67.0, 0334,KABUPATEN PEMALANG,22,744,59.73,32.64,31.76,45.92,56.48,48.98,44.4,2017,3,JAWA TENGAH
68.0, 0335,KABUPATEN TEGAL,26,826,61.53,35.0,31.71,45.12,54.32,44.85,44.8,2017,3,JAWA TENGAH
34.0, 0301,KOTA SEMARANG,70,2840,65.94,50.68,35.83,54.06,57.68,55.22,52.18,2018,3,JAWA TENGAH
35.0, 0302,KOTA SURAKARTA,26,1754,72.02,57.07,41.11,58.94,64.87,65.26,58.52,2018,3,JAWA TENGAH
36.0, 0303,KOTA TEGAL,6,272,63.4,48.04,34.4,48.84,54.99,53.62,49.88,2018,3,JAWA TENGAH
37.0, 0304,KOTA PEKALONGAN,10,440,65.68,45.39,36.22,49.41,57.79,56.35,50.86,2018,3,JAWA TENGAH
38.0, 0305,KOTA SALATIGA,5,178,71.34,57.78,35.81,52.81,62.57,61.4,56.26,2018,3,JAWA TENGAH
39.0, 0306,KOTA MAGELANG,8,311,66.63,50.51,35.75,51.31,57.22,57.07,52.23,2018,3,JAWA TENGAH
40.0, 0307,KABUPATEN BANYUMAS,36,1141,67.27,45.88,34.06,54.42,60.15,56.09,51.31,2018,3,JAWA TENGAH
41.0, 0308,KABUPATEN BANJARNEGARA,17,504,65.27,41.44,33.37,50.68,58.05,52.21,49.06,2018,3,JAWA TENGAH
42.0, 0309,KABUPATEN CILACAP,44,1639,62.96,39.48,31.63,48.5,55.06,52.3,46.75,2018,3,JAWA TENGAH
43.0, 0310,KABUPATEN PURBALINGGA,13,622,64.89,40.19,34.19,48.84,60.39,55.86,49.25,2018,3,JAWA TENGAH
44.0, 0311,KABUPATEN KEBUMEN,32,793,65.1,39.89,32.82,50.99,58.55,54.65,48.6,2018,3,JAWA TENGAH
45.0, 0312,KABUPATEN MAGELANG,40,1507,68.39,48.21,39.34,56.95,62.19,62.61,54.29,2018,3,JAWA TENGAH
46.0, 0313,KABUPATEN PURWOREJO,17,610,63.25,39.05,32.03,48.03,54.65,54.45,47.08,2018,3,JAWA TENGAH
47.0, 0314,KABUPATEN TEMANGGUNG,24,630,65.09,40.95,34.12,49.11,58.01,54.0,48.92,2018,3,JAWA TENGAH
48.0, 0315,KABUPATEN WONOSOBO,8,425,67.94,45.04,35.98,57.67,60.5,64.37,52.63,2018,3,JAWA TENGAH
49.0, 0316,KABUPATEN BOYOLALI,18,598,59.32,37.26,30.37,46.75,52.42,51.62,44.72,2018,3,JAWA TENGAH
50.0, 0317,KABUPATEN KARANGANYAR,6,404,62.94,41.06,30.97,46.96,54.05,51.67,46.9,2018,3,JAWA TENGAH
51.0, 0318,KABUPATEN KLATEN,13,373,62.41,43.69,30.98,45.15,53.4,57.83,47.75,2018,3,JAWA TENGAH
52.0, 0319,KABUPATEN SRAGEN,12,471,58.61,36.84,29.12,41.74,52.02,53.1,43.93,2018,3,JAWA TENGAH
53.0, 0320,KABUPATEN SUKOHARJO,17,643,68.56,52.51,36.87,53.99,61.47,56.97,54.09,2018,3,JAWA TENGAH
54.0, 0321,KABUPATEN WONOGIRI,11,352,65.22,42.03,33.43,48.97,56.85,54.25,49.06,2018,3,JAWA TENGAH
55.0, 0322,KABUPATEN BLORA,23,710,59.7,36.2,28.74,46.5,52.16,49.01,43.8,2018,3,JAWA TENGAH
56.0, 0323,KABUPATEN JEPARA,70,3136,64.03,41.16,32.07,50.31,56.65,55.27,48.18,2018,3,JAWA TENGAH
57.0, 0324,KABUPATEN KUDUS,42,2644,63.37,41.08,32.47,50.04,55.55,53.52,47.84,2018,3,JAWA TENGAH
58.0, 0325,KABUPATEN PATI,76,3730,62.66,40.38,31.98,50.41,55.17,53.45,47.29,2018,3,JAWA TENGAH
59.0, 0326,KABUPATEN REMBANG,22,1067,62.1,38.46,31.11,50.12,54.84,52.11,46.25,2018,3,JAWA TENGAH
60.0, 0327,KABUPATEN DEMAK,83,3392,56.08,35.53,29.85,38.17,50.54,47.38,42.21,2018,3,JAWA TENGAH
61.0, 0328,KABUPATEN GROBOGAN,56,2194,57.37,36.83,29.08,46.51,51.17,46.86,43.31,2018,3,JAWA TENGAH
62.0, 0329,KABUPATEN KENDAL,31,1104,61.13,39.41,30.21,50.73,54.26,49.85,45.8,2018,3,JAWA TENGAH
63.0, 0330,KABUPATEN SEMARANG,19,766,65.42,45.47,36.01,50.68,58.17,55.25,50.66,2018,3,JAWA TENGAH
64.0, 0331,KABUPATEN BATANG,18,565,62.84,40.4,32.82,45.65,57.47,52.12,47.66,2018,3,JAWA TENGAH
65.0, 0332,KABUPATEN BREBES,35,1345,58.42,38.55,30.08,46.35,52.87,49.03,44.65,2018,3,JAWA TENGAH
66.0, 0333,KABUPATEN PEKALONGAN,16,867,66.48,42.25,32.78,48.63,58.1,56.02,49.57,2018,3,JAWA TENGAH
67.0, 0334,KABUPATEN PEMALANG,21,736,59.16,36.93,30.84,45.24,53.67,48.4,44.54,2018,3,JAWA TENGAH
68.0, 0335,KABUPATEN TEGAL,24,867,60.27,37.65,29.7,46.24,52.6,48.62,44.62,2018,3,JAWA TENGAH
34.0, 0301,KOTA SEMARANG,69,2787,67.52,52.05,37.51,59.75,58.4,55.21,53.78,2019,3,JAWA TENGAH
35.0, 0302,KOTA SURAKARTA,27,1600,72.96,56.33,40.93,62.46,62.97,63.85,58.34,2019,3,JAWA TENGAH
36.0, 0303,KOTA TEGAL,6,276,66.04,48.67,37.19,59.45,54.85,51.27,51.68,2019,3,JAWA TENGAH
37.0, 0304,KOTA PEKALONGAN,9,370,64.8,45.29,35.5,52.16,55.2,54.28,50.04,2019,3,JAWA TENGAH
38.0, 0305,KOTA SALATIGA,5,182,72.07,58.47,38.88,62.13,61.83,56.49,57.38,2019,3,JAWA TENGAH
39.0, 0306,KOTA MAGELANG,8,302,70.48,52.89,36.72,53.38,56.73,57.52,54.11,2019,3,JAWA TENGAH
40.0, 0307,KABUPATEN BANYUMAS,37,1116,69.17,46.49,38.08,59.54,61.38,54.38,53.05,2019,3,JAWA TENGAH
41.0, 0308,KABUPATEN BANJARNEGARA,17,508,68.09,43.48,33.7,57.5,58.7,51.52,50.48,2019,3,JAWA TENGAH
42.0, 0309,KABUPATEN CILACAP,42,1539,64.3,41.67,34.37,52.58,55.53,49.78,48.29,2019,3,JAWA TENGAH
43.0, 0310,KABUPATEN PURBALINGGA,13,618,67.83,42.41,35.21,55.84,59.87,54.75,50.82,2019,3,JAWA TENGAH
44.0, 0311,KABUPATEN KEBUMEN,32,841,67.23,42.98,36.39,53.3,58.38,54.96,50.72,2019,3,JAWA TENGAH
45.0, 0312,KABUPATEN MAGELANG,41,1574,71.85,50.87,42.81,64.51,62.68,61.28,57.02,2019,3,JAWA TENGAH
46.0, 0313,KABUPATEN PURWOREJO,17,609,65.92,41.48,34.9,54.57,55.81,54.03,49.33,2019,3,JAWA TENGAH
47.0, 0314,KABUPATEN TEMANGGUNG,24,697,68.67,43.29,36.29,56.33,59.03,55.45,51.39,2019,3,JAWA TENGAH
48.0, 0315,KABUPATEN WONOSOBO,9,560,71.31,45.96,37.87,56.43,59.8,58.9,53.51,2019,3,JAWA TENGAH
49.0, 0316,KABUPATEN BOYOLALI,18,569,60.79,40.03,33.01,47.44,53.56,47.62,46.48,2019,3,JAWA TENGAH
50.0, 0317,KABUPATEN KARANGANYAR,7,480,64.39,42.57,33.39,54.55,53.05,50.29,48.19,2019,3,JAWA TENGAH
51.0, 0318,KABUPATEN KLATEN,13,382,64.54,44.75,35.5,54.43,53.83,56.4,49.84,2019,3,JAWA TENGAH
52.0, 0319,KABUPATEN SRAGEN,12,348,58.92,40.24,31.95,48.37,51.59,49.89,45.53,2019,3,JAWA TENGAH
53.0, 0320,KABUPATEN SUKOHARJO,18,643,70.38,54.02,39.39,55.88,60.94,62.33,56.02,2019,3,JAWA TENGAH
54.0, 0321,KABUPATEN WONOGIRI,10,274,68.2,42.67,34.16,52.73,58.05,53.0,50.2,2019,3,JAWA TENGAH
55.0, 0322,KABUPATEN BLORA,24,709,60.22,39.49,33.1,56.37,52.28,48.04,46.12,2019,3,JAWA TENGAH
56.0, 0323,KABUPATEN JEPARA,73,3344,64.85,42.03,34.58,58.21,57.01,50.76,49.33,2019,3,JAWA TENGAH
57.0, 0324,KABUPATEN KUDUS,42,2561,64.58,42.17,35.08,56.51,55.38,53.6,49.22,2019,3,JAWA TENGAH
58.0, 0325,KABUPATEN PATI,76,3301,64.19,42.13,35.11,56.23,55.31,52.59,49.05,2019,3,JAWA TENGAH
59.0, 0326,KABUPATEN REMBANG,20,941,63.66,41.08,34.51,55.85,54.62,49.96,48.02,2019,3,JAWA TENGAH
60.0, 0327,KABUPATEN DEMAK,82,3320,56.88,38.13,32.24,44.6,49.57,46.87,43.96,2019,3,JAWA TENGAH
61.0, 0328,KABUPATEN GROBOGAN,56,2214,57.37,39.07,32.54,51.28,50.47,44.63,44.45,2019,3,JAWA TENGAH
62.0, 0329,KABUPATEN KENDAL,31,1126,63.24,42.15,33.64,55.75,54.14,50.77,48.12,2019,3,JAWA TENGAH
63.0, 0330,KABUPATEN SEMARANG,18,717,69.59,48.22,38.72,58.19,59.13,58.83,53.85,2019,3,JAWA TENGAH
64.0, 0331,KABUPATEN BATANG,18,573,64.83,41.69,34.51,51.28,56.1,51.51,48.72,2019,3,JAWA TENGAH
65.0, 0332,KABUPATEN BREBES,37,1456,61.07,42.48,34.74,52.29,52.97,50.93,47.73,2019,3,JAWA TENGAH
66.0, 0333,KABUPATEN PEKALONGAN,18,806,65.68,41.98,34.74,49.95,56.52,52.8,49.37,2019,3,JAWA TENGAH
67.0, 0334,KABUPATEN PEMALANG,19,646,61.35,39.88,32.6,47.64,53.28,47.58,46.06,2019,3,JAWA TENGAH
68.0, 0335,KABUPATEN TEGAL,25,843,60.98,40.16,32.33,50.13,52.53,47.32,46.07,2019,3,JAWA TENGAH
69.0, 0401,KOTA YOGYAKARTA,37,1519,73.27,55.28,40.46,44.07,54.17,50.58,52.97,2015,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,20,477,70.44,46.4,35.28,40.83,51.66,46.86,48.58,2015,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,6,72,68.93,44.83,33.54,39.62,45.89,44.34,46.19,2015,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,33,911,72.14,49.19,41.76,42.46,54.67,50.95,51.86,2015,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,18,417,71.33,41.95,36.38,38.88,52.12,46.18,47.81,2015,4,DI YOGYAKARTA
69.0, 0401,KOTA YOGYAKARTA,35,1570,66.62,47.83,38.61,49.81,53.27,59.73,52.65,2016,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,20,495,64.92,39.31,33.57,45.95,49.14,55.54,48.07,2016,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,6,62,64.67,35.32,31.21,44.36,49.65,56.68,46.98,2016,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,33,809,66.08,43.63,39.96,48.63,50.93,59.33,51.43,2016,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,19,354,64.38,35.71,30.88,42.33,48.28,51.58,45.53,2016,4,DI YOGYAKARTA
69.0, 0401,KOTA YOGYAKARTA,34,1410,70.47,51.03,43.81,61.28,64.14,60.8,57.02,2017,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,20,503,68.48,40.31,38.71,56.25,61.65,59.66,52.01,2017,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,6,52,67.69,37.5,38.17,61.67,59.43,54.0,50.47,2017,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,36,864,68.97,44.45,43.08,60.83,62.21,61.13,54.59,2017,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,18,357,65.7,36.17,35.46,52.67,59.38,54.44,48.39,2017,4,DI YOGYAKARTA
69.0, 0401,KOTA YOGYAKARTA,33,1633,69.44,55.41,35.63,54.49,60.94,60.66,55.01,2018,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,21,531,66.98,45.99,31.86,48.9,59.5,56.31,50.28,2018,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,6,56,64.82,42.61,33.79,56.39,57.48,56.5,49.55,2018,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,37,1040,66.9,50.96,36.72,55.18,58.98,58.53,53.17,2018,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,18,436,63.54,39.06,31.26,45.0,54.87,51.01,46.6,2018,4,DI YOGYAKARTA
69.0, 0401,KOTA YOGYAKARTA,32,1543,71.83,57.51,38.84,63.38,60.91,61.95,57.43,2019,4,DI YOGYAKARTA
70.0, 0402,KABUPATEN BANTUL,20,499,68.02,45.88,36.07,54.98,59.34,55.13,51.79,2019,4,DI YOGYAKARTA
71.0, 0403,KABUPATEN KULON PROGO,6,60,64.87,44.13,34.29,60.31,55.69,49.08,49.55,2019,4,DI YOGYAKARTA
72.0, 0404,KABUPATEN SLEMAN,39,1163,70.27,51.74,39.35,64.86,59.54,58.58,55.46,2019,4,DI YOGYAKARTA
73.0, 0405,KABUPATEN GUNUNGKIDUL,18,420,64.84,41.6,33.35,50.28,54.85,52.52,48.43,2019,4,DI YOGYAKARTA
74.0, 0501,KOTA SURABAYA,122,5458,66.83,64.87,51.44,56.54,64.32,46.46,58.41,2015,5,JAWA TIMUR
75.0, 0502,KOTA MALANG,43,1572,73.08,57.31,49.36,50.39,62.26,49.26,56.94,2015,5,JAWA TIMUR
76.0, 0503,KOTA MADIUN,7,170,70.2,62.58,52.57,57.82,65.66,51.33,60.03,2015,5,JAWA TIMUR
77.0, 0504,KOTA KEDIRI,14,748,66.79,57.82,49.82,54.99,64.28,48.97,57.11,2015,5,JAWA TIMUR
78.0, 0505,KOTA MOJOKERTO,8,271,65.09,62.86,59.44,54.89,67.02,45.2,59.08,2015,5,JAWA TIMUR
79.0, 0506,KOTA BLITAR,5,245,70.66,63.25,54.31,58.72,66.17,50.13,60.54,2015,5,JAWA TIMUR
80.0, 0507,KOTA PASURUAN,6,234,67.29,71.59,64.64,59.66,66.28,48.95,63.07,2015,5,JAWA TIMUR
81.0, 0508,KOTA PROBOLINGGO,14,584,68.46,63.78,63.78,57.36,70.76,52.59,62.79,2015,5,JAWA TIMUR
82.0, 0509,KOTA BATU,10,209,70.88,52.34,43.5,50.54,62.72,44.96,54.16,2015,5,JAWA TIMUR
83.0, 0510,KABUPATEN GRESIK,91,2805,64.96,67.18,70.76,62.08,67.23,58.33,65.09,2015,5,JAWA TIMUR
84.0, 0511,KABUPATEN SIDOARJO,76,3860,64.65,68.9,71.57,61.46,68.56,55.01,65.03,2015,5,JAWA TIMUR
85.0, 0512,KABUPATEN MOJOKERTO,56,1772,61.88,59.89,56.29,57.28,61.46,48.95,57.63,2015,5,JAWA TIMUR
86.0, 0513,KABUPATEN JOMBANG,90,3319,62.74,59.62,49.75,56.38,66.17,43.35,56.34,2015,5,JAWA TIMUR
87.0, 0514,KABUPATEN BOJONEGORO,68,2502,60.71,59.47,58.73,57.09,69.41,50.78,59.37,2015,5,JAWA TIMUR
88.0, 0515,KABUPATEN TUBAN,44,1576,63.71,57.31,52.66,55.2,63.12,47.85,56.64,2015,5,JAWA TIMUR
89.0, 0516,KABUPATEN LAMONGAN,112,3306,64.63,58.85,57.75,57.24,65.16,49.48,58.85,2015,5,JAWA TIMUR
90.0, 0517,KABUPATEN MADIUN,16,371,70.38,63.86,63.85,59.72,65.61,52.62,62.67,2015,5,JAWA TIMUR
91.0, 0518,KABUPATEN NGAWI,21,439,63.96,49.95,42.47,46.38,57.92,45.32,51.0,2015,5,JAWA TIMUR
92.0, 0519,KABUPATEN MAGETAN,13,553,62.78,50.16,40.38,44.52,56.38,42.28,49.42,2015,5,JAWA TIMUR
93.0, 0520,KABUPATEN PONOROGO,60,1895,67.95,58.62,54.14,53.31,64.06,50.89,58.16,2015,5,JAWA TIMUR
94.0, 0521,KABUPATEN PACITAN,15,439,64.24,45.64,36.02,47.28,55.09,40.8,48.18,2015,5,JAWA TIMUR
95.0, 0522,KABUPATEN KEDIRI,44,1216,64.97,52.53,39.45,49.22,56.62,46.84,51.61,2015,5,JAWA TIMUR
96.0, 0523,KABUPATEN NGANJUK,37,1304,64.45,50.11,41.29,49.12,58.57,44.1,51.27,2015,5,JAWA TIMUR
97.0, 0524,KABUPATEN BLITAR,30,927,70.04,61.31,53.65,57.68,64.59,52.18,59.91,2015,5,JAWA TIMUR
98.0, 0525,KABUPATEN TULUNGAGUNG,24,1114,64.64,60.56,56.2,56.89,64.58,48.77,58.61,2015,5,JAWA TIMUR
99.0, 0526,KABUPATEN TRENGGALEK,13,463,66.39,57.39,37.08,52.85,60.26,45.94,53.32,2015,5,JAWA TIMUR
100.0, 0527,KABUPATEN MALANG,98,3080,66.6,56.21,44.27,46.93,58.81,44.48,52.88,2015,5,JAWA TIMUR
101.0, 0528,KABUPATEN PASURUAN,76,2979,65.16,60.58,58.14,48.42,61.44,47.83,56.93,2015,5,JAWA TIMUR
102.0, 0529,KABUPATEN PROBOLINGGO,103,3236,68.69,68.53,67.57,67.06,73.25,51.4,66.08,2015,5,JAWA TIMUR
103.0, 0530,KABUPATEN LUMAJANG,62,1810,69.51,67.83,65.83,62.27,73.7,53.23,65.4,2015,5,JAWA TIMUR
104.0, 0531,KABUPATEN BONDOWOSO,50,1269,66.09,56.97,58.68,49.17,64.71,47.31,57.16,2015,5,JAWA TIMUR
105.0, 0532,KABUPATEN SITUBONDO,52,1863,62.77,66.0,61.22,60.88,65.04,50.08,61.0,2015,5,JAWA TIMUR
106.0, 0533,KABUPATEN JEMBER,121,4187,68.01,61.03,62.35,51.45,67.8,50.7,60.22,2015,5,JAWA TIMUR
107.0, 0534,KABUPATEN BANYUWANGI,63,1794,66.51,62.73,58.2,57.13,69.36,48.68,60.44,2015,5,JAWA TIMUR
108.0, 0535,KABUPATEN PAMEKASAN,132,4464,72.06,68.6,67.5,65.43,73.66,53.82,66.85,2015,5,JAWA TIMUR
109.0, 0536,KABUPATEN SAMPANG,107,3504,60.7,64.29,74.02,59.02,64.11,60.51,63.78,2015,5,JAWA TIMUR
110.0, 0537,KABUPATEN SUMENEP,175,5374,71.68,66.48,78.54,52.42,72.1,55.91,66.19,2015,5,JAWA TIMUR
